artwork_title,description_text,index,metadata,url
"By the Rushy - Fringed Bank, 1932, Edward McKnight Kauffer","Edward McKnight Kauffer often changed his style to suit aposter’s subject. This work does not say anything about how and when to use the Underground. Rather, the company had it created simply to please those entering or passing by a station where it was displayed. One of four posters illustrating lines from English poets, it uses washes of color to create a landscape evocative of John Milton’s verse.",4756.0,"Artist
Edward McKnight Kauffer
Title
By the Rushy - Fringed Bank
Origin
United States
Date
1932
Medium
Color lithograph on cream wove paper
Dimensions
1014 x 635 mm (sheet)
Credit Line
Gift of Underground Electric Railways Company of London Limited
Reference Number
1932.1220",https://www.artic.edu/artworks/13343/by-the-rushy-fringed-bank
"Emiliano and Eufemio Zapata with their Wives, 1911, printed 1970s, Hugo Brehme","Known for idyllic landscape photographs, Hugo Brehme produced a body of work central to the romanticizing cultural imaginary of early 20th-century Mexico. In 1911—just a year after Emiliano Zapata, leader of the struggle for peasants’ rights, joined other insurgent forces to start the Mexican Revolution—Brehme photographed the iconic Zapata brothers as they passed through Cuernavaca with their army. This image was published for the first time in the Mexican periodical La Semana Ilustrada in June 1913, and is the only known image to show the support given by the brothers’ wives. Later prints of the image, such as this, were toned in sepia to mimic the look of older photographs and sold as souvenirs in street markets. Zapata remains a popular figure in Mexico today, and this image continues to exert its influence as a symbol of justice through revolutionary action.",4760.0,"Artist
Hugo Brehme
Title
Emiliano and Eufemio Zapata with their Wives
Origin
Germany
Date
Made 1911
Medium
Gelatin silver print
Dimensions
40.5 × 50.7 cm (image/paper)
Credit Line
Gift of Clarence S. Wilson, Jr. and Helena Chapellín Wilson
Reference Number
1998.637",https://www.artic.edu/artworks/152661/emiliano-and-eufemio-zapata-with-their-wives
"Dancing Brush, 1990, Toshiko Takaezu","Toshiko Takaezu studied ceramics at Michigan’s Cranbrook Academy of Art under the ceramic pioneer Maija Grotell. Takaezu’s experiments with traditional, practical shapes led her to create elongated, bulbous sculptures with no openings. The artist finished these unconventional forms with equally novel firing methods. As a highly skilled and sought-after instructor, Takaezu taught in many prestigious ceramics programs, and by the early 1980s she had access to sizable kilns at Skidmore College in Saratoga, New York, where she taught summer workshops. With access to these expanded facilities, she experimented with large structures that could reach well over six feet in height. These works became a canvas for Takaezu’s gestural brushstrokes; here her deliberate and spare application of glaze achieves the same emotional potential as Abstract Expressionist painting.",4764.0,"Artist
Toshiko Takaezu
Title
Dancing Brush
Origin
United States
Date
1990
Medium
Glazed stoneware
Dimensions
91.4 × 55.9 cm (42 1/2 × 22 in.)
Credit Line
Gift of Toshiko Takaezu
Reference Number
2006.240",https://www.artic.edu/artworks/188510/dancing-brush
"Italian Family Seeking Lost Baggage, Ellis Island, 1905, Lewis Wickes Hine","Beginning in 1905, Lewis Hine began trekking to Ellis Island to photograph immigrants entering America through the New York port. His purpose was to show newcomers to the United States as dignified individuals rather than anonymous masses of foreigners, as the press frequently portrayed them. Hine went on to develop a form of documentary photography that advanced social reform and at times even resulted in changes to the law, as seen most famously in his images of child labor. In this photograph of an Italian family, Hine likened the mother to a Madonna figure, employing Renaissance art to evoke the sympathy of his viewers.",4766.0,"Artist
Lewis Wickes Hine
Title
Italian Family Seeking Lost Baggage, Ellis Island
Origin
United States
Date
Made 1905
Medium
Gelatin silver print
Inscriptions
Unmarked recto; inscribed verso, upper center, in graphite: ""6 [encircled]""
Dimensions
17.4 × 12.5 cm (image); 19.6 × 17 cm (paper)
Credit Line
Gift of David Vestal
Reference Number
1965.349",https://www.artic.edu/artworks/23347/italian-family-seeking-lost-baggage-ellis-island
"Kantharos (Wine Cup) in the Shape of a Female Head, about 480 BC, Ancient Greek","This is an example of one of the most popular types of wine cup in ancient Greece, the kantharos. This particular cup takes the form of a woman’s head, which is mirrored on the opposite side. Rising from a round foot, the woman’s neck forms a wide stem, above which the cup flares out to a wide bowl with two handles on opposite sides.",4780.0,"Culture
Ancient Greek
Title
Kantharos (Wine Cup) in the Shape of a Female Head
Origin
Athens
Date
480 BC
Medium
terracotta, white-ground and black-figure technique
Dimensions
19 × 17.8 × 13.3 cm (7 1/2 × 7 × 5 1/4 in.)
Credit Line
Museum Purchase Fund
Reference Number
1905.349",https://www.artic.edu/artworks/40897/kantharos-wine-cup-in-the-shape-of-a-female-head
"Untitled (Collage #36), n.d., Joseph Cornell","Cornell worked on both the front and back of this masonite board. Based on the inscription, he preferred the side made of collaged color photographs, showing a female figurehead emerging from a tree-shaded garden, and regarded it as the front. Cornell‘s usual practice in his boxes was to work all surfaces, and he often extended this practice to his collages, which are, like this one, frequently double-sided.",4786.0,"Artist
Joseph Cornell
Title
Untitled (Collage #36)
Origin
United States
Date
1923–1972
Medium
Collage composed of cut and pasted, commercially printed papers and gray wove paper, on untempered masonite
Dimensions
343 × 241 mm
Credit Line
Lindy and Edwin Bergman Joseph Cornell Collection
Reference Number
1982.1874
Copyright
Art © The Joseph and Robert Cornell Memorial Foundation / Licensed by VAGA, New York, NY",https://www.artic.edu/artworks/99794/untitled-collage-36
"Untitled (Collage #36), n.d., Joseph Cornell","His preference in this case for one side over the other throws light on what it was that Cornell regarded as “successful.” He may have been aiming to achieve similar effects by different means on the two different sides of this collage. Broadly speaking, we could locate these effects with in the Surrealist notion of depaysement, that is, the disorientation of the viewer, through the displacement and odd combination of familiar objects and settings.",4786.0,"Artist
Joseph Cornell
Title
Untitled (Collage #36)
Origin
United States
Date
1923–1972
Medium
Collage composed of cut and pasted, commercially printed papers and gray wove paper, on untempered masonite
Dimensions
343 × 241 mm
Credit Line
Lindy and Edwin Bergman Joseph Cornell Collection
Reference Number
1982.1874
Copyright
Art © The Joseph and Robert Cornell Memorial Foundation / Licensed by VAGA, New York, NY",https://www.artic.edu/artworks/99794/untitled-collage-36
"Untitled (Collage #36), n.d., Joseph Cornell","On the front, the sculpture of a woman is set in a wood land garden, composed of tree trunks, azaleas, Japanese maples, and shade-loving flowers in the foreground nature, in other words, carefully tended in it s luxuriance. The carved figure of the woman is probably a ship‘s figurehead, though the raised arm and flowing hail also recall French allegorical images of Liberty. She “sails” across the woodland floor like a galleon, thriving on the disorientation of place, on being “out of her element,” and enhancing, by her association with the sea, the green underwater atmosphere of the wood. She also resembles the type of eighteenth-century, animated garden statue seen, for example, in the park settings of Jean Antoine Watteau‘s paintings.",4786.0,"Artist
Joseph Cornell
Title
Untitled (Collage #36)
Origin
United States
Date
1923–1972
Medium
Collage composed of cut and pasted, commercially printed papers and gray wove paper, on untempered masonite
Dimensions
343 × 241 mm
Credit Line
Lindy and Edwin Bergman Joseph Cornell Collection
Reference Number
1982.1874
Copyright
Art © The Joseph and Robert Cornell Memorial Foundation / Licensed by VAGA, New York, NY",https://www.artic.edu/artworks/99794/untitled-collage-36
"Untitled (Collage #36), n.d., Joseph Cornell","The other side of the collage inverts this idea. Here, “nature” is trapped inside the glass jar—not just in the form of a still life (nature morte, or dead nature) of grapes and other fruits, but in the form of a “live” linnet as well. The watch face set into the bottle just below the stopper also reinforces a connection with Joseph Wright of Derby’s Experiment on a Bird in the Air Pump (1768, London, National Gallery; Judy Egerton, Wright of Del’ by, London, Tate Gallery, 1990, exh. cat., no. 21, ill), in which a dove is placed within a glass jar and sacrificed to a timed scientific experiment in a vacuum.",4786.0,"Artist
Joseph Cornell
Title
Untitled (Collage #36)
Origin
United States
Date
1923–1972
Medium
Collage composed of cut and pasted, commercially printed papers and gray wove paper, on untempered masonite
Dimensions
343 × 241 mm
Credit Line
Lindy and Edwin Bergman Joseph Cornell Collection
Reference Number
1982.1874
Copyright
Art © The Joseph and Robert Cornell Memorial Foundation / Licensed by VAGA, New York, NY",https://www.artic.edu/artworks/99794/untitled-collage-36
"Untitled (Collage #36), n.d., Joseph Cornell","Cornell may have thus preferred the front because the sense of enclosure, of nature trapped, was too complete on the back. The sense of depaysement, which he planned to achieve through contrasting effects on both sides, was too disturbing, conceived in terms of life and death. In the woodland scene on the front, Cornell was able to achieve a gentler kind of disruption by emphasizing what links rather than separates the images.",4786.0,"Artist
Joseph Cornell
Title
Untitled (Collage #36)
Origin
United States
Date
1923–1972
Medium
Collage composed of cut and pasted, commercially printed papers and gray wove paper, on untempered masonite
Dimensions
343 × 241 mm
Credit Line
Lindy and Edwin Bergman Joseph Cornell Collection
Reference Number
1982.1874
Copyright
Art © The Joseph and Robert Cornell Memorial Foundation / Licensed by VAGA, New York, NY",https://www.artic.edu/artworks/99794/untitled-collage-36
