index,artwork_title,metadata,url
4250,"Adam Rolland of Gask II, 1800/10, Sir Henry Raeburn","Artist
Sir Henry Raeburn
Title
Adam Rolland of Gask II
Origin
Scotland
Date
1795–1805
Medium
Oil on canvas
Dimensions
78 1/8 x 60 1/8 in. (198.5 x 152.6 cm)
Credit Line
Louise B. and Frank H. Woods Purchase Fund
Reference Number
1977.5",https://www.artic.edu/artworks/93783/adam-rolland-of-gask-ii
4251,"Portrait of a Poet, Inner Image, 1947, Onchi Koshiro","Artist
Onchi Koshiro
Title
Portrait of a Poet, Inner Image
Origin
Japan
Date
1947
Medium
Color woodblock print
Dimensions
31.0 x 25.9 cm
Credit Line
Gift of Oliver Statler
Reference Number
1962.1007",https://www.artic.edu/artworks/15832/portrait-of-a-poet-inner-image
4252,"Aureus (Coin) Portraying Emperor Nero, 66 (December)/67 (December), issued by Nero, Ancient Roman","Culture
Ancient Roman
Title
Aureus (Coin) Portraying Emperor Nero
Origin
Rome
Date
66 AD–67 AD
Medium
Gold
Dimensions
Diam. 1.8 cm; 7.27 g
Credit Line
Gift of William F. Dunham
Reference Number
1922.4254",https://www.artic.edu/artworks/4430/aureus-coin-portraying-emperor-nero
4253,"Portrait of Whistler in Spanish 17th Century Costume, 1892/1898, Aubrey Vincent Beardsley","Artist
Aubrey Vincent Beardsley
Title
Portrait of Whistler in Spanish 17th Century Costume
Origin
England
Date
1892–1898
Medium
Pen and black ink, on ivory wove paper
Dimensions
78 × 85 mm
Credit Line
Gift of Walter S. Brewster
Reference Number
1933.224",https://www.artic.edu/artworks/14358/portrait-of-whistler-in-spanish-17th-century-costume
4254,"Grove of Trees, 1888/90, Pierre-Auguste Renoir","Artist
Pierre-Auguste Renoir
Title
Grove of Trees
Origin
France
Date
1888–1890
Medium
Opaque and transparent watercolor on cream wove paper
Dimensions
246 × 179 mm
Credit Line
Bequest of William McCormick Blair
Reference Number
1982.1827",https://www.artic.edu/artworks/99749/grove-of-trees
4255,"Come Out at Easter, 1931, Major","Artist
Major
Title
Come Out at Easter
Origin
England
Date
1931
Medium
Color lithograph on cream wove paper
Dimensions
1020 × 630 mm
Credit Line
Gift of Underground Electric Railways Company of London Limited
Reference Number
1931.473",https://www.artic.edu/artworks/8878/come-out-at-easter
4256,"Prentice Women’s Hospital, Chicago, Illinois, Floor Plan, c. 1970-71, Bertrand Goldberg","Artist
Bertrand Goldberg (Architect)
Title
Prentice Women's Hospital, Chicago, Illinois, Floor Plan
Origin
Chicago
Date
Designed 1970–1971
Credit Line
The Archive of Bertrand Goldberg, gifted by his children through his estate
Reference Number
RX23664/103.22",https://www.artic.edu/artworks/212487/prentice-women-s-hospital-chicago-illinois-floor-plan
4257,"Ejiri, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),” also known as the Tokaido with Poem (Kyoka iri Tokaido), c. 1837/42, Utagawa Hiroshige","Artist
Utagawa Hiroshige
Title
Ejiri, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Tokaido with Poem (Kyoka iri Tokaido)
Origin
Japan
Date
1832–1847
Medium
Color woodblock print; chuban
Dimensions
16.7 × 22.8 cm (6 9/16 × 8 15/16 in.)
Credit Line
Clarence Buckingham Collection
Reference Number
1930.48",https://www.artic.edu/artworks/4330/ejiri-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-also-known-as-the-tokaido-with-poem-kyoka-iri-tokaido
4258,"Pentadrachm (Coin) Portraying King Ptolemy I Soter, 285/247 BC, issued by King Ptolemy II Philadelphos, Ancient Greek","Culture
Ancient Greek
Title
Pentadrachm (Coin) Portraying King Ptolemy I Soter
Origin
Cyprus
Date
285 BC–247 BC
Medium
Gold
Inscriptions
Reverse: ΠΤΟΛΕΜΑΙΟΥ ΒΑΣΙΛΕΩΣ
Dimensions
Diam. 2.4 cm; 17.82 g
Credit Line
Gift of Martin A. Ryerson
Reference Number
1922.4933",https://www.artic.edu/artworks/111016/pentadrachm-coin-portraying-king-ptolemy-i-soter
4259,"Jean Bellows, 1940, Eugene Speicher","Artist
Eugene Speicher
Title
Jean Bellows
Origin
United States
Date
1940
Medium
Oil on canvas
Dimensions
121.9 × 105.1 cm (48 × 41 3/8 in.)
Credit Line
Friends of American Art Collection
Reference Number
1941.33",https://www.artic.edu/artworks/40616/jean-bellows
