artwork_title,description_text,index,metadata,url
"Woman with Hair in a Bun, c. 1930, Julio González","A pioneer of welded iron sculpture, Julio González initially worked in his native Barcelona as a metalsmith and later pursued a career in painting in Paris. It was there that he came to know Pablo Picasso, with whom he eventually embarked on a group of landmark metal sculptures. This work is one of approximately 30 heads that González fabricated during the first, and most experimental, phase of his evolution as a sculptor. It presents a traditional subject—the head of a woman—executed in a modernist style and industrial technique. Rather than carving a stone or wood block, or modeling with clay or plaster, González welded together pieces of iron cut into geometric shapes to indicate a woman’s features.",3002.0,"Artist
Julio González
Title
Woman with Hair in a Bun
Origin
Spain
Date
1925–1935
Medium
Iron on stone base
Inscriptions
none
Dimensions
21 1/2 × 8 × 8 1/4 in. (54.6 × 20.3 × 21 cm)
Credit Line
Ada Turnbull Hertle, Laura R. Magnuson, Samuel A. Marx, and Morris L. Parker funds
Reference Number
1981.648
Copyright
© 2018 Artists Rights Society (ARS), New York / ADAGP, Paris",https://www.artic.edu/artworks/89530/woman-with-hair-in-a-bun
"Beaker (Humpen) with the Ages of Man, c. 1600","Visitors to Germany during the 17th century often commented on the amount of drinking that characterized entertainment and hospitality there, exemplified by the outsize drinking glasses that Germans favored. Honored guests were greeted with Willkommen: sizable vessels whose entire contents visitors were expected to down. The most common form of Wilkommen were Humpen: tall, cylindrical beakers often ornamented with narrative or symbolic motifs.",3003.0,"Title
Beaker (Humpen) with the Ages of Man
Origin
Bohemia
Date
1595–1605
Medium
Colorless glass and enamel
Dimensions
H. 31.1 cm (12 1/4 in.)
Credit Line
Gift of Julius and Augusta Rosenwald
Reference Number
1927.1012",https://www.artic.edu/artworks/36112/beaker-humpen-with-the-ages-of-man
"Beaker (Humpen) with the Ages of Man, c. 1600","Enameled glass, decorated by painting and firing colored powders onto the surface, was common in German countries during this period. Decorations included coats of arms and symbols of guild affiliations; biblical tales; and illustrations of folk wisdom, hunting, and politics. This Humpen represents a particularly favored theme, the Ages of Man, but in contrast to Shakespeare’s contemporary description of the Seven Ages allotted to man in As You Like It, it optimistically depicts a hundred-year span in ten stages. The child playing with a hoop becomes the twenty-year old dandy, who in turn matures into the warlike thirty-year-old. A symbolic animal accompanies each decade of life; so a lion prowls beside the forty-year-old man in his prime. This amusing depiction of life’s cycle ends with the skeletal form of Death dragging the tottering hundred-year-old off the world stage, tempering the hilarity of drink with a reminder of the impermanence of life.",3003.0,"Title
Beaker (Humpen) with the Ages of Man
Origin
Bohemia
Date
1595–1605
Medium
Colorless glass and enamel
Dimensions
H. 31.1 cm (12 1/4 in.)
Credit Line
Gift of Julius and Augusta Rosenwald
Reference Number
1927.1012",https://www.artic.edu/artworks/36112/beaker-humpen-with-the-ages-of-man
"Interior, called “The Skaters”, c. 1655, Cornelis Visscher","Throughout his career, the Dutch painter Adriaen van Ostade depicted rustic genre scenes of peasants enjoying village pleasures; these had a major influence on the subject matter of Dutch art both during and after the 17th century. Cornelis Visscher’s work echoes the liveliness and warmth of Van Ostade’s, showing a merry group of peasants gathering in an interior to talk and enjoy a smoke. The small pair of skates on the floor in the center of the foreground indicates that the group may have returned from an afternoon of ice-skating, a popular leisure activity during the period.",3008.0,"Artist
Cornelis Visscher
Title
Interior, called ""The Skaters""
Origin
Holland
Date
1649–1658
Medium
Etching and engraving on cream laid paper
Dimensions
427 x 345 mm (image); 436 x 352 mm (plate); 456 x 371 mm (sheet)
Credit Line
Gift of Horace S. Oakley
Reference Number
1923.1000",https://www.artic.edu/artworks/9385/interior-called-the-skaters
"Panels from the High Altar of the Charterhouse of Saint-Honoré, Thuison-les-Abbeville: Pentecost, 1490/1500, French School","This panel was once part of the altarpiece decorating the high altar of the Carthusian monastery at Thuison, outside of Abbeville in northern France. Four saints standing in niches were painted on the exterior of the altarpiece’s wings. When the wings were open, the interior of the altarpiece told the story of Christ’s Passion and Resurrection through painted narratives on the inside of the wings and painted and gilded carvings in the central shrine whose central subject was undoubtedly the Crucifixion. The carvings have not survived. The fronts and backs of the wings were sawn apart in the mid 19th century; all the wing panels except one narrative (The Entry into Jerusalem, Hermitage, Saint Petersburg) are in the Art Institute.",3012.0,"Artist
French School
Title
Panels from the High Altar of the Charterhouse of Saint-Honoré, Thuison-les-Abbeville: Pentecost
Origin
France
Date
1490–1500
Medium
Oil on panel
Inscriptions
Inscribed: AM / [illegible] BE / SALVE:REGINA / VITA:DULCEDO ESSPES:NOSTRA:SALVE:ADTE/ FOR (on hem of the Virgin’s mantle)
Dimensions
Panel: 117 × 51.1 cm (46 1/16 × 20 1/8 in.); Painted Surface: 115.1 × 49.4 cm (45 5/16 × 19 7/16 in.)
Credit Line
The Art Institute of Chicago, Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1933.1058",https://www.artic.edu/artworks/16316/panels-from-the-high-altar-of-the-charterhouse-of-saint-honore-thuison-les-abbeville-pentecost
"Panels from the High Altar of the Charterhouse of Saint-Honoré, Thuison-les-Abbeville: Pentecost, 1490/1500, French School","A rich border region north of Paris, Picardy was a possession of the Burgundian Netherlands in the mid-15th century, becoming part of France in 1477. Its painters were strongly influenced by artists from the neighboring provinces of the Low Countries, among them Rogier van der Weyden and Simon Marmion.",3012.0,"Artist
French School
Title
Panels from the High Altar of the Charterhouse of Saint-Honoré, Thuison-les-Abbeville: Pentecost
Origin
France
Date
1490–1500
Medium
Oil on panel
Inscriptions
Inscribed: AM / [illegible] BE / SALVE:REGINA / VITA:DULCEDO ESSPES:NOSTRA:SALVE:ADTE/ FOR (on hem of the Virgin’s mantle)
Dimensions
Panel: 117 × 51.1 cm (46 1/16 × 20 1/8 in.); Painted Surface: 115.1 × 49.4 cm (45 5/16 × 19 7/16 in.)
Credit Line
The Art Institute of Chicago, Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1933.1058",https://www.artic.edu/artworks/16316/panels-from-the-high-altar-of-the-charterhouse-of-saint-honore-thuison-les-abbeville-pentecost
"Sogyo Hachiman, 10th century","The literal meaning of the title of this statue is “Hachiman in the guise of a monk.” The cult of the Shinto deity Hachiman originated at Usa in northeast Kyushu, a site relatively close to the Korean peninsula and also a prominent early Buddhist center. This cult was distinct in its willingness to blend and assimilate a variety of more parochial beliefs. Its comfortable accommodation with Buddhism probably accounts for the deity’s form here: the image of the monk was perhaps the most familiar manifestation of the new religion, introduced into Japan in the sixth century.",3014.0,"Title
Sogyo Hachiman
Origin
Japan
Date
899 AD–999 AD
Medium
Wood with traces of white pigment
Dimensions
53.3 × 46.4 cm (21 × 18 1/4 in.)
Credit Line
Gift of the Joseph and Helen Regenstein Foundation
Reference Number
1960.755",https://www.artic.edu/artworks/12341/sogyo-hachiman
"Sogyo Hachiman, 10th century","Throughout Japanese history, the cult of Hachiman had a unique relationship to centers of government, with important shrines in Nara, Kyoto, and Kamakura. The deity was invoked as a source of protection and blessing by various powerful and contending forces.",3014.0,"Title
Sogyo Hachiman
Origin
Japan
Date
899 AD–999 AD
Medium
Wood with traces of white pigment
Dimensions
53.3 × 46.4 cm (21 × 18 1/4 in.)
Credit Line
Gift of the Joseph and Helen Regenstein Foundation
Reference Number
1960.755",https://www.artic.edu/artworks/12341/sogyo-hachiman
"Saint Catherine of Siena, 1510/15, Spagna, Lo","A gifted follower of Perugino, Lo Spagna expanded on the master’s calm style in numerous works made for Perugia and the surrounding region of Umbria. This panel represents Catherine Benincasa of Siena (1347–1380), who was one of the major religious figures and most influential women of the late Middle Ages. Affiliated with the Dominican order, she was renowned for her devotion to the poor and sick, as well as for her mystical visions. In one such vision, she saw herself marked with Christ’s wounds from his crucifixion, known as the stigmata. These marks are faintly visible on the backs of her hands in the present work and serve to identify her.",3019.0,"Artist
Spagna, Lo
Title
Saint Catherine of Siena
Origin
Italy
Date
1510–1515
Medium
Tempera and oil on panel
Dimensions
107.8 × 50.3 cm (42 1/2 × 19 3/4 in.) Painted surface: 103.8 × 49 cm (40 7/8 × 19 1/4 in.)
Credit Line
Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1937.1008",https://www.artic.edu/artworks/25778/saint-catherine-of-siena
"Knight, Death, and the Devil, 1513, Albrecht Dürer","Albrecht Dürer’s masterful engraving encourages the viewer to reflect on the inevitability of their mortality. Lurking behind the knight on his muscular warhorse, the skeletal, deteriorating figure of Death sits astride his aging steed and demonstrates the running hourglass of Time. The juxtaposition of the knight and Death suggests the knight’s impending demise. Despite this Christian soldier’s battle-ready appearance, no amount of armor can protect him (and, by proxy, the rest of humanity) from death, though he shows no outward signs of fear or of temptation by the devil, who follows closely behind.",3028.0,"Artist
Albrecht Dürer
Title
Knight, Death, and the Devil
Origin
Germany
Date
Made 1513
Medium
Engraving in black on ivory laid paper
Dimensions
245 × 190 mm (image/plate); 253 × 197 mm (sheet)
Credit Line
Robert Alexander Waller Memorial Fund
Reference Number
1959.538",https://www.artic.edu/artworks/11100/knight-death-and-the-devil
"Angry Young Machine, 1959, H. C. Westermann","H. C. Westermann, who lived and worked in Chicago between 1947 and 1961, was a skilled woodworker known for sculptures that masquerade as uncanny yet playful versions of vernacular objects. Utilizing assemblages of commercial materials and found objects, the artist’s technically sophisticated, influential sculptures address recurring themes such as war, technology, and science fiction. Angry Young Machine was created after the artist viewed films based on John Osborne’s plays; the author was an influential member of the “Angry Young Men,” an antiestablishment group of English writers in the 1950s. Galvanized plumbing pipes and fixtures, a small skyscraper, a tiny toy soldier guarding an ornamental bridge, and a pair of bright red lips that refer to the local rug company Magikist make up the body of this iconic work.",3033.0,"Artist
H. C. Westermann
Title
Angry Young Machine
Origin
United States
Date
1959
Medium
Pine, plywood, galvanized iron pipe and fittings, faucet handle, cast-lead soldier, aluminum alkyd enamel, and wheels
Dimensions
228 x 68.3 x 71.8 cm (89 1/2 x 26 7/8 x 28 1/4 in.)
Credit Line
Restricted gift of Mr. and Mrs. Edwin A. Bergman
Reference Number
1975.132
Copyright
© Estate of H.C. Westermann / Licensed by VAGA at ARS, New York",https://www.artic.edu/artworks/48518/angry-young-machine
"Campfire, Adirondacks, c. 1892, Winslow Homer","In Campfire, Adirondacks, the guide Rufus Wallace is seated among the sheltering roots of a giant overturned hemlock. The tree’s roots are expressive formal elements in their own right, but these ancient tentacles also seem to protect the resting man. Like many of Homer’s Adirondacks watercolors, Campfire, Adirondacks was conceived on the spot, with washes laid in to suggest areas of light and shadow, but the artist probably finished the work back in his studio in Maine or at the North Woods Club. Conveying a convincing sense of immediacy and spontaneity, Homer’s watercolors were often the result of deliberate planning and several campaigns of painting. Sometimes ephemeral effects were difficult to recapture in the studio, as in the smoke of the campfire where color was applied and blotted repeatedly.",3036.0,"Artist
Winslow Homer
Title
Campfire, Adirondacks
Origin
United States
Date
1892
Medium
Transparent and opaque watercolor, with blotting and scraping, on thick, moderately-textured, ivory wove paper
Inscriptions
Signed recto, lower right corner, in brush and dark brown watercolor: ""HOMER/Sketch"" Inscribed verso, upper left, in graphite: ""25 815""; center, in graphite: ""M.K.W.C. 1026-//The Campfire, Adirondacks""
Dimensions
384 x 545 mm
Credit Line
Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1933.1237",https://www.artic.edu/artworks/16782/campfire-adirondacks
"Campfire, Adirondacks, c. 1892, Winslow Homer","Visual evidence indicates that Homer used resist to define the crooked tree trunks on the lefthand side of the composition. Without this tool, it would have been impossible to achieve the intricate contours of the trunks while simultaneously applying an even wash to the surroundings. Over a preliminary gray wash, Homer, following his graphite underdrawing, would have brushed on the resist in the shape of the tree trunks. Even before it dried, it would form a strong, cohesive film on the paper’s surface without soaking into the fibers; because oil repels water, it would have remained undisturbed while Homer brushed dark-blue wash across it and the neighboring area. Once the wash dried, he would have scrubbed off the resist with a dull scraper or stiff brush and a solvent such as turpentine. Homer’s vigorous cleaning may have broken up the resist, scattering tiny fragments that became lodged in slow-drying, dense, or gum-rich passages of watercolor elsewhere on the sheet. When he was finished, the forms of the trunks were visible against the blue background.",3036.0,"Artist
Winslow Homer
Title
Campfire, Adirondacks
Origin
United States
Date
1892
Medium
Transparent and opaque watercolor, with blotting and scraping, on thick, moderately-textured, ivory wove paper
Inscriptions
Signed recto, lower right corner, in brush and dark brown watercolor: ""HOMER/Sketch"" Inscribed verso, upper left, in graphite: ""25 815""; center, in graphite: ""M.K.W.C. 1026-//The Campfire, Adirondacks""
Dimensions
384 x 545 mm
Credit Line
Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1933.1237",https://www.artic.edu/artworks/16782/campfire-adirondacks
"Mary Cassatt in the Paintings Gallery at the Louvre, 1879–80, Hilaire Germain Edgar Degas","This print signals the close friendship between Edgar Degas and fellow Impressionist painter Mary Cassatt. The two artists experimented with print­making techniques, which Degas used to create this image of Cassatt as a confident modern woman enjoying the painting galleries of the Musee du Louvre, Paris. She is accompanied by a figure who is probably her sister Lydia. Degas, like Cassatt, collected Japanese prints, and the vertical format, pillared framing device, rear silhouettes, and fanning skirt in this print are strikingly japoniste features.",3037.0,"Artist
Hilaire Germain Edgar Degas
Title
Mary Cassatt in the Paintings Gallery at the Louvre
Origin
France
Date
Made 1879–1880
Medium
Etching, soft ground etching, aquatint, and drypoint on grayish-ivory wove paper
Dimensions
305 × 126 mm (image/plate); 340 × 175 mm (sheet)
Credit Line
Gift of Walter S. Brewster
Reference Number
1951.323",https://www.artic.edu/artworks/76002/mary-cassatt-in-the-paintings-gallery-at-the-louvre
