artwork_title,description_text,index,metadata,url
"Hogs Killing a Snake, c. 1930, John Steuart Curry","Along with Grant Wood and Thomas Hart Benton, John Steuart Curry attained significant fame as one of the three most important Regionalist painters of the 1930s. In 1941 Wood wrote about Curry: “It was action he loved most to interpret: the lunge through space, the split second before the kill, the suspended moment before the storm strikes.” Hogs Killing a Snake reveals his fascination with the violence of nature and the struggle for survival. Curry deliberately constructed the dynamic composition to heighten the vitality of his subject; the hogs converge from all angles upon the writhing snake, giving a sense of violent motion. Curry accentuated the vigor of the composition with his painting technique, using short, choppy brushstrokes and even scratching on the surface of the paint to suggest the bristling hair on the hogs’ backs. Although the subject was ostensibly drawn from a childhood experience, the painting transcends mere realism to become nearly epic.",950.0,"Artist
John Steuart Curry
Title
Hogs Killing a Snake
Origin
United States
Date
c. 1930
Medium
Oil on canvas
Inscriptions
Signed l.r.: JOHN STEUART CURRY
Dimensions
76.5 × 97.3 cm (30 1/8 × 38 1/4 in.)
Credit Line
Restricted gift of an anonymous donor
Reference Number
1947.392",https://www.artic.edu/artworks/60510/hogs-killing-a-snake
"Milton Dictating to His Daughter, 1794, Henry Fuseli","Although the British public preferred pictures of landscapes, Henry Fuseli championed the cause of history painting—depicting subjects from the Bible, ancient and modern history, and great literature that expressed grand ideas. Seeking an audience for such images, he produced a series of paintings for an exhibition illustrating the work of the 17th-century English poet John Milton. The political and personal hardships Milton endured appealed to Fuseli and to the Romantic temper of his time. Here, in one of three paintings showing Milton’s life rather than his poetry, the blind poet, inspired by an inner light, dictates his epic poem Paradise Lost to one of his daughters.",953.0,"Artist
Henry Fuseli
Title
Milton Dictating to His Daughter
Origin
Switzerland
Date
1793
Medium
Oil on canvas
Dimensions
121.2 x 118.7 cm (47 3/4 x 46 3/4 in.)
Credit Line
Preston O. Morton Memorial Purchase Fund for Older Paintings
Reference Number
1973.303",https://www.artic.edu/artworks/44739/milton-dictating-to-his-daughter
"The Terrace, c. 1660","In this work, an open window shaded by a grape arbor reveals couples drinking and chatting. Musical instruments, songbooks, and military gear hint at worldly pursuits and amorous dalliance, but the chief subject of the painting seems to be the illusionism of the near and far objects framed by the window. Optical problems were particularly intriguing to painters working in Delft, among them Carel Fabritius, Johannes Vermeer, and Pieter de Hooch. The author of this work has not yet been identified; one proposal is Ludolf de Jongh (1616–1679), a talented and eclectic artist from the neighboring city of Rotterdam.",954.0,"Title
The Terrace
Origin
Delft
Date
1655–1665
Medium
Oil on canvas
Dimensions
42 1/16 × 34 3/8 in. (106.9 × 87.4 cm)
Credit Line
Robert A. Waller Memorial Fund
Reference Number
1948.81",https://www.artic.edu/artworks/62460/the-terrace
"Nude on a Table, 2001, John Currin","In his depictions of the female nude, John Currin mines a number of distinct pictorial styles from art history; his figures have exhibited the frilly ruffles and peachy skin tones of French Rococo paintings, as well as the distended anatomies and distorted proportions of Northern Renaissance and early Mannerist works. The faces, makeup, and hairstyles of Currin’s women, however, are always borrowed from contemporary magazines and advertisements. Ultimately, the artist’s fusion of high and low source materials produces distinctly beautiful, often disturbing, works that are equal parts homage and parody. This painting is a direct quotation of Annibale Carracci’s Dead Christ (c. 1584; Staatsgalerie Stuttgart).",956.0,"Artist
John Currin
Title
Nude on a Table
Origin
United States
Date
2001
Medium
Oil on canvas
Dimensions
101.6 x 81.3 cm (40 x 32 in.)
Credit Line
Modern and Contemporary Discretionary and Maurice Fulton Funds; through prior acquisitions of the William H. Bartels Prize Fund, Mrs. Charles S. Dewey, Mr. and Mrs. Frank G. Logan, and Florene May Schoenborn
Reference Number
2001.488",https://www.artic.edu/artworks/158466/nude-on-a-table
"Armor for Field and Tournament, c. 1540/60 with later etching, Jörg T. Sorg, the Younger","The growing relationship between armor and costume in the 16th century is indicated in the delicately incised and etched center band with scalloped edge on this armor, which mimics the embroidered front closing of a contemporary male doublet (a close-fitted bodice). The particularly fine decoration of etched floral arabesques suggests the workmanship of the Augsburg armory, perhaps of Jörg T. Sorg. The elements of this armor are from the same garniture—multiple matching pieces of armor that could convert a basic suit into various field or sporting armors. Perforations on the breastplate are for bolting a shock-absorbing lance rest in place and reinforcing plate armor for sporting events. When approaching an opponent, the latch door on the helmet would be closed for protection, whereas in more casual times, the door would be opened for air circulation.",957.0,"Artist
Jörg T. Sorg, the Younger
Title
Armor for Field and Tournament
Origin
Augsburg
Date
Made 1530–1570
Medium
Steel with gilding, iron, brass, leather, and cord
Dimensions
H. 185.4 cm (73 in.)
Credit Line
George F. Harding Collection
Reference Number
1982.2411a-r",https://www.artic.edu/artworks/118551/armor-for-field-and-tournament
"The Rapidity of Sleep, 1945, Yves Tanguy","This painting exemplifies Yves Tanguy’s late style, especially as he practiced it after his move to the United States in 1939, where he married the American painter Kay Sage. The forms have become harder and more sculptural, resembling strangely shaped stones, rather than the amorphous creatures of his earlier paintings, and echoing more clearly the prehistoric stones—the dolmens and menhirs—of Tanguy’s native Brittany. Color is also intensified, as the artist makes more generous use of the orange-red and blue found only spottily in earlier works, such as his 1928 screen. The arrangement, size, and shape of these forms has become more varied, from the regimented clustering of forms on the right to the horizontal scattering of forms on the left and in the background. The viewer is also brought visually closer to the scene through the cropping of forms in the foreground.
The title of the painting (inscribed on the back as La Rapidite des sommeils) works in conjunction with the image to heighten its enigma and mystery, as in the works of Giorgio de Chirico and Rene Magritte. Perhaps the title refers to the onset of sleep, or to the different stages of sleep, as the French use of the plural ""sommeils"" seems to suggest. This interpretation seems to find a visual equivalent in the progression from congested, active foreground to sparse, quiet back-ground, from the thicket of vertical forms on the right to the more relaxed rhythm of horizontal forms extending into the distance. In the middle ground, at left, is an unusual configuration that seems particularly evocative in relation to the title. A horizontal form reminiscent of a sleeping figure lies, as in a bed or coffin, within the rectangular space defined by a rocklike border. Is Tanguy referring to the sleep that ushers in the dream-world of his landscapes or to the ultimate sleep, the sleep of death? The mood of the picture hovers uncertainly between the ominous and the contemplative, between lower and upper halves, engendering a desire to traverse the inhospitable foreground to reach the soothing, misty reaches of the background. Given the date of the work, at the end of World War II, one also wonders whether there is embedded in this work something of the emotional tenor of the times, a yearning for a peace that would transcend recent history.
—Entry, Margherita Andreotti, Art Institute of Chicago Museum Studies, Vol. 20, No. 2, The Joseph Winterbotham Collection at The Art Institute of Chicago (1994), p. 176-177.",958.0,"Artist
Yves Tanguy
Title
The Rapidity of Sleep
Origin
United States
Date
1945
Medium
Oil on canvas
Dimensions
50 x 40 in. (127 x 101.6 cm)
Credit Line
Joseph Winterbotham Collection
Reference Number
1946.46
Copyright
© 2018 Estate of Yves Tanguy / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/54745/the-rapidity-of-sleep
"Bright Angel Trail, 1922, Gustave Baumann","These two prints present artistic paeans to the American Southwest and reflect the body of work Baumann produced during his trip to the Grand Canyon in 1921. In the first print, he partially obscured the jutting precipices of the canyon with the wiry branches of a piñon tree. In the second, which captures a view from the Bright Angel hiking trail, Baumann depicted the canyon’s craggy peaks and steep walls with vivid tones of russet, purple, and green.",962.0,"Artist
Gustave Baumann
Title
Bright Angel Trail
Origin
United States
Date
1922
Medium
Color woodcut on cream laid paper
Dimensions
243 x 287 mm (image); 342 x 425 mm (sheet)
Credit Line
The William Gold Hibbard Memorial
Reference Number
1923.473",https://www.artic.edu/artworks/8765/bright-angel-trail
"Flowering Cherry and Autumn Maples with Poem Slips, 1654/81, Tosa Mitsuoki","Japanese aristocrats engaged in the elegant custom of recollecting classical poetry while viewing spring and autumn foliage. In these delicate screens, premier court painter Tosa Mitsuoki meditated on the inevitable passage of beauty by depicting the melancholy hours after the departure of reveling courtiers. A cherry tree bursts into bloom on the right screen, while its mate displays the brilliant red and gold foliage of maples in autumn. Slips of poetry, called tanzaku, waft from the blossoming limbs, the remaining evidence of a human presence. Courtiers (whose names are recorded in a seventeenth-century document) assisted Mitsuoki by inscribing the narrow strips with quotations of appropriate seasonal poetry from twelfth- and thirteenth-century anthologies. The screens were either commissioned by or given to Tofukumon’in (1607–1678), a daughter of the Tokugawa shogun who married the emperor Gomizunoo (1596–1680). In an era otherwise marked by increasing control of the feudal shogunate over imperial prerogatives, this royal couple encouraged a renaissance of courtly taste that nostalgically evoked the past glories of early-medieval aristocratic life.",963.0,"Artist
Tosa Mitsuoki
Title
Flowering Cherry and Autumn Maples with Poem Slips
Origin
Japan
Date
1649–1686
Medium
Pair of six-panel screens; ink, color, gold and silver on silk
Dimensions
Each 144 x 286 cm
Credit Line
Kate S. Buckingham Endowment
Reference Number
1977.156-157",https://www.artic.edu/artworks/127643/flowering-cherry-and-autumn-maples-with-poem-slips
"Seated Woman with a Parasol (study for La Grande Jatte), 1884/85, Georges Seurat","During 1884 and 1885, Georges Seurat was hard at work on the most ambitious painting of his career, A Sunday on La Grande Jatte—1884, now a centerpiece of the Art Institute’s collection of 19th-century French painting. The artist’s genesis of this large canvas involved many preparatory studies, which fall primarily into two groups: small compositional sketches and color studies on wooden panels, and nuanced Conté crayon drawings that explore both the empty landscape and the shapes of specific figures or figural groups. In this contemplative drawing, Seurat developed the expressive contours of the seated female figure holding a parasol that would ultimately occupy the center of the finished painting.",965.0,"Artist
Georges Seurat
Title
Seated Woman with a Parasol (study for La Grande Jatte)
Origin
France
Date
Made 1884–1885
Medium
Black Conté crayon on ivory laid paper
Dimensions
480 × 315 mm
Credit Line
Bequest of Abby Aldrich Rockefeller
Reference Number
1999.7",https://www.artic.edu/artworks/150773/seated-woman-with-a-parasol-study-for-la-grande-jatte
"After the Bullfight, 1873, Mary Cassatt","Mary Cassatt chose a quintessentially Spanish subject, executing this painting of a torero in full regalia during an extended stay in Seville. Having trained in Philadelphia and Paris, Cassatt ventured alone to Spain to study the country’s masters and to follow the artistic path of modern painters like Édouard Manet. Depicting the bullfighter at a relaxed moment, far removed from the spectacle and violence of the ring, Cassatt elided narrative detail. Instead, with a modernist sensibility, she focused on the male figure in a casual pose and employed vigorous brushwork and rich pigment to describe his costume. The bullfighter’s characteristic bravado nevertheless hints at flirtation with a female counterpart outside the frame.",968.0,"Artist
Mary Cassatt
Title
After the Bullfight
Origin
United States
Date
1873
Medium
Oil on canvas
Inscriptions
Signed l. left: ""M.S.C./Seville/1873""
Dimensions
82.5 × 64 cm (32 1/8 × 25 3/16 in.)
Credit Line
Bequest of Mrs. Sterling Morton
Reference Number
1969.332",https://www.artic.edu/artworks/31816/after-the-bullfight
"A Mexican Vaquero, 1890, Frederic Remington","A trip to Mexico in 1889 provided Frederic Remington with a wealth of firsthand material for paintings and illustrations created later in his New York studio. Here Remington depicted a vaquero, a Mexican horseman similar to the cowboys of the American frontier. The figure sits astride his horse at an elevated position, his head and torso above the horizon, outlined by the pale blue sky behind him. Portraying the man with a direct gaze and his hand on the reins, Remington suggested that the vaquero was a fixture of the local terrain. The artist created a version of A Mexican Vaquero as a wood engraving, which appeared in Harper’s Monthly in 1891.",969.0,"Artist
Frederic Remington
Title
A Mexican Vaquero
Origin
New York
Date
1890
Medium
Oil on canvas
Inscriptions
Signed, lower right: ""Copyright 1890 / By/ Frederic Remington""
Dimensions
82.6 × 58.4 cm (32 1/2 × 23 in.)
Credit Line
George F. Harding Collection
Reference Number
1982.799",https://www.artic.edu/artworks/97907/a-mexican-vaquero
"Mother-and-Child Figure (Bwanga bwa Chibola), Mid–/late 19th century, Luluwa","This delicate rendering of a mother holding her newborn child celebrates human fertility. The figure was related to rituals dedicated to helping women with childbirth and preventing infant mortality. Scarification patterns, hairstyles, jewelry, and anatomical details expressed the Luluwa concept of bwimpe, which unites beauty with goodness. Such figures may have served as both containers for medicine and symbols of status, reflecting societal changes in the latter half of the 19th century.",972.0,"Culture
Luluwa
Title
Mother-and-Child Figure (Bwanga bwa Chibola)
Origin
Democratic Republic of the Congo
Date
1850–1899
Medium
Wood and pigment
Dimensions
28.9 × 8.6 × 8.2 cm (11 3/8 × 3 3/8 × 3 1/4 in.)
Credit Line
Wirt D. Walker Fund
Reference Number
1993.354",https://www.artic.edu/artworks/125774/mother-and-child-figure-bwanga-bwa-chibola
