artwork_title,description_text,index,metadata,url
"Juan Soriano De Lacandón, 1964, Leonora Carrington","In 1964 the artist Leonora Carrington painted this imaginative portrait of her friend, the self-taught artist Juan Soriano. A member of Surrealist circles in Paris and New York City during the 1930s and 1940s, Carrington settled in Mexico in 1942 after the trauma of fleeing war-torn Europe. Mexico occupied an important place in the imagination of many European artists—André Breton’s called it the “Surrealist place par excellence”—and for Carrington the country came to be a source of inspiration and wonder.",250.0,"Artist
Leonora Carrington
Title
Juan Soriano De Lacandón
Origin
England
Date
1964
Medium
Graphite and casein on panel
Dimensions
40.3 × 80.3 cm (15 13/16 × 31 9/16 in.)
Credit Line
Lindy and Edwin Bergman Collection
Reference Number
2018.285
Copyright
© 2018 Leonora Carrington / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/118661/juan-soriano-de-lacandon
"Juan Soriano De Lacandón, 1964, Leonora Carrington","Juan Soriano De Lacandón was one of the first paintings in which Carrington combined her Surrealist-inspired dreamscapes with Mexico’s history, culture, and ancient practices. Inspired by her study of the indigenous Lacandón people for a 1963 mural commission, The Magical World of the Maya (Museo de Antropología e Historia, Mexico City), the artist portrayed Soriano surrounded by the flora and fauna of ancient Mayan mythology. Bearing the scarification marks of a shaman, he holds in his hand a small jaguar, admired by the Maya as a spiritually powerful creature and a conduit to the underworld. According to native belief, the shaman alone was privileged to assume the form of the jaguar. This notion of animal incarnation may have resonated with Carrington, who adopted the horse as a type of alter ego in her earlier work. In presenting Soriano as a revered holy man, the artist demonstrated her deep admiration for her subject. Her use of precolonial symbolism also suggests her assimilation into the world of her adopted homeland, where she remained until her death.",250.0,"Artist
Leonora Carrington
Title
Juan Soriano De Lacandón
Origin
England
Date
1964
Medium
Graphite and casein on panel
Dimensions
40.3 × 80.3 cm (15 13/16 × 31 9/16 in.)
Credit Line
Lindy and Edwin Bergman Collection
Reference Number
2018.285
Copyright
© 2018 Leonora Carrington / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/118661/juan-soriano-de-lacandon
"Rodeo, 1971, Brice Marden","During the past four decades, Brice Marden has played a key role in maintaining the vitality of abstract painting. Rodeo, a work of imposing scale and stark presence, represents a high point of his early career. Two rectangular canvas panels—one yellow, the other gray—are joined to form an eight-foot square. Each canvas is pulled across a deep (two and one-eighth-inch) stretcher and painted with a combination of oil and beeswax. The stretchers and thick, opaque pigment give Rodeo a sense of weight and a sculptural presence. Like all of Marden’s paintings, Rodeo is insistently handmade. The artist laid multiple layers of the medium over his canvas panels, adding an extraordinary sense of tactility to this relatively simple composition. The line joining the two panels may suggest a horizon line, and thus a landscape. The juxtaposition of two rectangular fields also recalls the work of Mark Rothko. In contrast to Rothko’s luminous, floating fields of color, Marden’s twin panels seem determinedly earthbound, presented as physical facts rather than as expressions of spiritual aspiration.",251.0,"Artist
Brice Marden
Title
Rodeo
Origin
United States
Date
1971
Medium
Oil and wax on two joined canvases
Dimensions
243.8 × 243.8 cm (96 × 96 in.)
Credit Line
Ada S. Garrett Prize Fund; estate of Katharine Kuh; through prior gift of Mrs. Henry C. Woods; gift of Lannan Foundation
Reference Number
1997.160
Copyright
© 2018 Brice Marden / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/146988/rodeo
"Processional Cross with Saint Mary Magdalene and a Blessed Hermit, 1392/95, Lorenzo Monaco","Representative of the early work of Lorenzo Monaco, a Camaldolese monk and leading Florentine painter of the end of the fourteenth century and the beginning of the fifteenth century, the delicate colors and simplified forms of this Crucifixion are exceptionally well preserved. The medallion above the crucified Christ contains an image of Christ in Glory, holding a palm in each hand to symbolize his victory over death. Below, the crowned figure of King David holds an inscribed scroll. More often in Crucifixion scenes of this period, a pelican appears at the top of the cross and the skull of Adam lies at the foot. A penitential theme is suggested by the figures kneeling under the Cross: on the right is a haloed Magdalen in a red robe; on the left, a man with the incised rays of a beatus, or blessed one, emanating from his head wears the torn brown cloak of a hermit. He was probably meant to represent a specific hermit within the Camaldolese order. The panel has a hole drilled at the base, allowing it to be mounted on a pole and used as a processional cross, likely in the monastic Camaldolese community of Santa Maria degli Angeli, where Lorenzo lived and worked.",252.0,"Artist
Lorenzo Monaco
Title
Processional Cross with Saint Mary Magdalene and a Blessed Hermit
Origin
Italy
Date
1392–1395
Medium
Tempera on panel
Inscriptions
Inscription: atop the cross, ICXC (Jesus Christ); on the scroll held by the figure at the foot of the cross, [MISE] RERE MEI D[EUS] (Have mercy upon me, O God)
Dimensions
Panel (Including Frame): 57.3 × 28 cm (22 1/2 × 11 1/16 in.); Painted Surface: 51 × 23.3 cm (20 1/8 × 9 3/16 in.); Widest Point at Center: 13.2 cm (5 3/16 in.)
Credit Line
Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1933.1032",https://www.artic.edu/artworks/16231/processional-cross-with-saint-mary-magdalene-and-a-blessed-hermit
"Candida and Her Mother, Celia, II, 1994, Dawoud Bey","In the dispiriting years just after World War I, the Irish poet William Butler Yeats wrote the famous line: “Things fall apart; the centre cannot hold.” We have since gotten used to living with pieces—pieces of time, heritage, even morality. Although Dawoud Bey sometimes seeks a solitary moment or a single point of view in his photographs, he knows that the essence of what lives before the camera often eludes such an approach. Thus, in Candida and Her Mother, Celia, II, he emphasized the complexities of mother-daughter relationships. The grid format of his composition includes frames in which the mother’s and daughter’s faces and hands are captured together, as well as separate frames in which they gaze back at the artist. In the wholesome beauty of this loving family bond, Bey constructed a cohesive sanctuary apart from the horrors and ambiguities of our time.",253.0,"Artist
Dawoud Bey
Title
Candida and Her Mother, Celia, II
Origin
United States
Date
Made 1994
Medium
Internal dye diffusion transfer prints (6)
Inscriptions
Unmarked recto of each panel; inscribed verso of each panel, on backing board, upper center, in black ink: ""Candida and Her Mother Celia II""
Dimensions
61.4 × 53.2 cm (each image, appro×.); 76.8 × 65.4 cm (each paper, appro×.); 79.7 × 59 × 5.7 cm (31 3/8 × 23 1/4 × 2 1/4 in., each frame)
Credit Line
Gladys N. Anderson Endowment
Reference Number
2002.554.1-6
Copyright
© Dawoud Bey.",https://www.artic.edu/artworks/160201/candida-and-her-mother-celia-ii
"Yang Pu Moving His Family, Yuan dynasty (1279–1368)","With a lively combination of realism and caricature, this detail of the painting Yang Pu Moving His Family depicts a group of peasants transporting a rustic scholar and his family across a stream. Distinguished by his official government cap, with its long streamers, the otherwise disheveled, bare-legged scholar bids farewell to his neighbors on the shore. Servants valiantly attempt to carry children and the family’s belongings—scrolls, furniture, and dishes—through the water. The scholar depicted here may represent Yang Pu, a character described in stories of the Southern Song dynasty (1127–1279). According to folklore, Yang Pu initially declined, and then reluctantly accepted, his appointment to a government position in the capital city. Chinese law forbade civil officials from working in their native districts, and as a result, many were required to relocate to distant cities. Painters and poets frequently depicted the theme of farewell, or “noble parting,” exemplified by the story of Yang Pu. The twigs that protrude from the official caps of the men depicted here may allude to the ancient Chinese custom of presenting departing friends with small branches from a willow tree.",254.0,"Title
Yang Pu Moving His Family
Origin
China
Date
1279–1368
Medium
Handscroll; ink and light color on paper
Dimensions
52.7 × 231.1 cm (20 3/4 × 91 in.)
Credit Line
Kate S. Buckingham Endowment
Reference Number
1952.9",https://www.artic.edu/artworks/76279/yang-pu-moving-his-family
"Reliquary Casket of Saints Adrian and Natalia, 1100/50","This rare casket was made to contain the sacred relics of Saint Adrian. It was fashioned like a miniature tomb, complete with a tiled roof and Romanesque columns. Adrian was revered as the patron saint of soldiers and a protector against the plague. A Roman officer in charge of the persecution of Christians, Adrian so admired the virtues of those whom he oppressed that he converted to their faith. After declaring himself a Christian, Adrian was arrested and brutally martyred in the early fourth century. Unflinchingly illustrated on the sides of this reliquary (and reinforced by the inscription) is the story of Adrian’s trial, his dismemberment, and the transport of his remains to a city near Constantinople by his devoted wife, Saint Natalia.",255.0,"Title
Reliquary Casket of Saints Adrian and Natalia
Origin
Spain
Date
1100–1200
Medium
Silver and oak core
Inscriptions
Inscription: MARTIRIS EXIMINI SACRUM/QUI MARTIR FACTUS SPREVIT EUM/[JA]CET HIC ADRIAN
Dimensions
15.9 × 25.4 × 14.5 cm (6 1/4 × 10 × 5 3/4 in.)
Credit Line
Kate S. Buckingham Endowment
Reference Number
1943.65",https://www.artic.edu/artworks/46230/reliquary-casket-of-saints-adrian-and-natalia
"Reliquary Casket of Saints Adrian and Natalia, 1100/50","The casket’s design was hammered out from the reverse on thin sheets of silver, a technique called repoussé. The figures were reduced to simple, monumental forms composed of convex bulges, reflecting the style of Romanesque relief sculpture and manuscript illumination in northern Spain.",255.0,"Title
Reliquary Casket of Saints Adrian and Natalia
Origin
Spain
Date
1100–1200
Medium
Silver and oak core
Inscriptions
Inscription: MARTIRIS EXIMINI SACRUM/QUI MARTIR FACTUS SPREVIT EUM/[JA]CET HIC ADRIAN
Dimensions
15.9 × 25.4 × 14.5 cm (6 1/4 × 10 × 5 3/4 in.)
Credit Line
Kate S. Buckingham Endowment
Reference Number
1943.65",https://www.artic.edu/artworks/46230/reliquary-casket-of-saints-adrian-and-natalia
"Corallo Chair, 2006, Campana Brothers","Fernando and Humberto Campana, designers based in São Paulo, Brazil, are recognized for work that draws inspiration from the culture of their city and the rich tradition of handicrafts made there. Known for transforming freely available waste materials such as bubble wrap, off-cuts of wood, plastic piping, and rope into furniture and other products, the brothers are keen to situate the craftsman’s skills at the center of their projects. In some of their designs, the Campanas use cast-off materials in a way that invites social commentary; in others, they combine rigid steel and informally layered everyday elements, suggesting the confluence of Modernist aesthetics and popular culture that is constantly at play in their work. Corallo Chair, their most ambitious piece to date, illustrates their interest in operating at the frontier of art and design. Made of bent steel wire and painted bright coral, each chair is handcrafted, ensuring that no two are the same. The branchlike form, taken from shapes found in nature, is a response to the chair’s function as an outdoor seating element. Ultimately, however, what anchors the Campanas’ efforts is a divine optimism that something beautiful can result from limited means.",256.0,"Artist
Campana Brothers (Designer)
Title
Corallo Chair
Origin
United States
Date
2006
Medium
Bent steel wire and epoxy paint
Dimensions
90.2 x 139.7 x 99.9 cm (35 1/2 x 55 x 39 5/16)
Credit Line
Restricted gift of the Architecture & Design Society in honor of ""The Friends of the Society""
Reference Number
2006.277",https://www.artic.edu/artworks/188845/corallo-chair
"Interrelation of Volumes from the Ellipsoid, 1926, Georges Vantongerloo","Near the end of World War I, Georges Vantongerloo felt the need to break with the past. He came in contact with a group of artists, including Theo van Doesburg and Piet Mondrian, who saw abstraction as an almost spiritual vehicle for the reconstruction of art and society. Their approach, known as De Stijl (The Style), was marked by fundamentals: geometry combined with asymmetry; pure primary colors with black and white; and positive and negative elements. Motivated by his belief in this utopian aesthetic, Vantongerloo joined the De Stijl group in 1917, its founding year.",257.0,"Artist
Georges Vantongerloo
Title
Interrelation of Volumes from the Ellipsoid
Origin
Belgium
Date
1926
Medium
Plaster
Inscriptions
Signed, l.l. with artist's monogram: GV
Dimensions
15 3/4 × 18 1/2 × 10 1/4 in. (40 × 47 × 26 cm)
Credit Line
Through prior gift of Lucille E. and Joseph L. Block; partial gift in memory of Lillian Florsheim
Reference Number
2004.245
Copyright
© 2008 Artists Rights Society (ARS), New York / ProLitteris, Zurich",https://www.artic.edu/artworks/118746/interrelation-of-volumes-from-the-ellipsoid
