artwork_title,description_text,index,metadata,url
"A Falconer with Two Ladies and a Foot Soldier, c. 1500","Two fashionably dressed women, a man in falconer’s garb, another man in the less ornate costume of a foot soldier, and a dog occupy an island surrounded by a flat expanse covered in an overall pattern of small flowers and plants known as millefleur. The shallow, earthy cross section visible on the front edge of the island reveals that some attempt was made to create an impression of depth. It is unlikely that this image had any particular symbolic or narrative significance; rather, it was probably the decorative qualities of the figures’ stances and costumes and the fantastical millefleur setting that appealed to contemporary viewers. Such millefleur designs were extremely popular because of their accessibility, functional flexibility, and manageable scale. This particular example is of an appropriate size and subject to have hung in the home of a wealthy family.",4354.0,"Title
A Falconer with Two Ladies and a Foot Soldier
Origin
Bruges
Date
1490–1510
Medium
Wool and silk, slit and double interlocking tapestry weave
Dimensions
362.7 × 285.8 cm (142 7/8 × 112 1/2 in.)
Credit Line
Gift of Kate S. Buckingham
Reference Number
1922.5379",https://www.artic.edu/artworks/6792/a-falconer-with-two-ladies-and-a-foot-soldier
"The Woman Clothed with the Sun, n.d., Jean Duvet","Duvet’s densely ornamented rendition of chapter 12 of Revelation focuses on the Virgin Mary, a resplendent figure in bejeweled robe, crown, and halo encrusted with 12 stars. Her perch on the crescent moon sets her in unflinching opposition to the seven-headed dragon opposite, and the glory of the sun’s rays emitted by her helps keep it at bay. Her charge, the infant Christ, has already been borne aloft to God the Father by angels, ensuring the salvation of humanity. Mary’s wings will allow her own escape to a higher plane, but her pious thoughts already transcend the danger.",4358.0,"Artist
Jean Duvet
Title
The Woman Clothed with the Sun
Origin
France
Date
1505–1570
Medium
Engraving in black on ivory laid paper
Dimensions
295 × 210 mm (plate); 315 × 231 mm (sheet)
Credit Line
Bequest of Mrs. Potter Palmer, Jr.
Reference Number
1956.1053",https://www.artic.edu/artworks/4402/the-woman-clothed-with-the-sun
"Hamlet, Horatio, Marcellus and the Ghost, 1796, Robert Thew","Henry Fuseli made a series of paintings depicting scenes from Shakespeare’s plays, which were reproduced as prints, including this engraving by Robert Thew. This image represents the fourth scene from the first act of Shakespeare’s Hamlet. The ghost of Hamlet’s father appears during the night and beckons him to a place where they can speak privately. Meanwhile, Horatio and Marcellus try to dissuade Hamlet from following for fear of his safety.",4361.0,"Artist
Robert Thew
Title
Hamlet, Horatio, Marcellus and the Ghost
Origin
England
Date
Made 1796
Medium
Engraving on ivory wove paper
Dimensions
502 × 637 mm (plate); 593 × 880 mm (sheet)
Credit Line
William McCallin McKee Memorial Endowment
Reference Number
2000.416",https://www.artic.edu/artworks/154524/hamlet-horatio-marcellus-and-the-ghost
"Ushabti (Funerary Figurine) of Psamtek, Late Period, Dynasty 26, reign of Amasis (570–526 BC), Ancient Egyptian","This figure is made of faience, a baked substance composed of ground quartz. The color was derived from copper oxides.",4362.0,"Culture
Ancient Egyptian
Title
Ushabti (Funerary Figurine) of Psamtek
Origin
Egypt
Date
Made 570 BC–526 BC
Medium
Faience
Dimensions
18.4 × 7.1 × 3.8 cm (7 1/8 × 2 7/8 × 1 1/2 in.)
Credit Line
Gift of Theodore W. and Frances S. Robinson
Reference Number
1942.647",https://www.artic.edu/artworks/45735/ushabti-funerary-figurine-of-psamtek
"The Lion Hunt, 1621/29, Schelte Adamsz. Bolswert","Peter Paul Rubens was very particular about the prints made after his paintings, though he embraced the increased fame that they afforded him. Schelte Bolswert’s engraving of The Lion Hunt ably captures the roiling energy of Rubens’s painting. The older artist proudly discussed this painting in a 1621 letter: “I have almost finished a large picture, entirely by my hand, and in my opinion one of my best, representing a Lion Hunt, with the figures life-sized.” Given the printing process’s usual reversing effect, Rubens may have specifically requested that this engraving appear in the same direction as the painting.",4369.0,"Artist
Schelte Adamsz. Bolswert
Title
The Lion Hunt
Origin
Flanders
Date
1616–1634
Medium
Engraving in black on cream laid paper, tipped onto cream laid paper
Dimensions
409 × 586 mm (image); 425 × 590 mm (primary support, trimmed within platemark); 496 × 680 mm (secondary support)
Credit Line
The Amanda S. Johnson and Marion J. Livingston Fund
Reference Number
2010.48",https://www.artic.edu/artworks/202431/the-lion-hunt
"Pikeman Armor for an Officer, 1625/30","Half armor was worn by both foot soldiers and light cavalrymen. English Pikemen were infantrymen (foot soldiers) so named for their principal weapon, the pike, a staff that measured 16 to 20 feet in length. Abundantly studded with steel brass-capped rivets within embossed V-shaped motifs, a pikeman’s armor included a helmet (pott), cuirass (breastplate and backplate), gorget (collar), and tassets (riveted steel skirt plates attached to the breastplate). For protection, the down-turned, wide-brimmed pott was originally designed to deflect arrows away from the neck, while the tassets shielded the waist and upper thighs. The patterned breastplate with bulbous tassets reflects the style of a doublet, with a wide full skirt over bulky trousers, which was fashionable at this time. The shoulder strap reinforcement and tasset hinges suggest that this harness belonged to an officer of the English Pikemen or even a member of the English royal bodyguard—the Yeomen of the Guard.",4370.0,"Title
Pikeman Armor for an Officer
Origin
Greenwich
Date
Made 1625–1630
Medium
Steel, brass, and leather
Dimensions
H. 94 cm (37 in.) Weight: 23 lb. 6 oz.
Credit Line
George F. Harding Collection
Reference Number
1982.2177a-f",https://www.artic.edu/artworks/106286/pikeman-armor-for-an-officer
"Ewer, c. 1610","This splendid ewer is an outstanding example of cross-cultural inspiration. Made of Chinese blue and white porcelain, it was originally a type of drinking vessel called a kendi. Such vessels took a variety a variety of forms throughout Asia: in this case, the rounded shapes indicate it was made for export to Indonesia, where kendis were associated with fertility. The Indonesian form is combined with Chinese decorative motifs like flowering plum branches and fruit clusters.",4372.0,"Title
Ewer
Origin
China
Date
1605–1615
Medium
Hard-paste porcelain with underglaze blue decoration and silver mounts
Inscriptions
Unidentified maker's mark ""EI"" in shaped shield three times; Marked on base ""15-2-0""
Dimensions
26.2 × 25.1 × 16.2 cm (10 5/16 × 26.2 × 9 7/8 in.)
Credit Line
Gift of Mr. and Mrs. Medard W. Welch
Reference Number
1966.133",https://www.artic.edu/artworks/25230/ewer
"Ewer, c. 1610","This kendi was then shipped to the Near East, possibly to Persia (modern day Iran), where such vessels were often adapted for use as water pipes. By the early 1600s, it had made its way to England, most likely imported by one of the East India trading companies. Additions to the piece testify to the artistry of English silversmiths: an eagle-headed spout was added to the bulbous mouth of the porcelain jug and connected by a set of hinged straps to the waist and base of the vessel. A scroll handle links the waist to the lidded cover. These additions transformed the piece into a wine ewer, allowing a prosperous Englishman to add an exquisite exotic touch to his collection of gold and silver plate.",4372.0,"Title
Ewer
Origin
China
Date
1605–1615
Medium
Hard-paste porcelain with underglaze blue decoration and silver mounts
Inscriptions
Unidentified maker's mark ""EI"" in shaped shield three times; Marked on base ""15-2-0""
Dimensions
26.2 × 25.1 × 16.2 cm (10 5/16 × 26.2 × 9 7/8 in.)
Credit Line
Gift of Mr. and Mrs. Medard W. Welch
Reference Number
1966.133",https://www.artic.edu/artworks/25230/ewer
"The Presentation to the People, from The Small Passion, 1624/31, Jacques Callot","Jacques Callot’s etching series The Small Passion exemplifies the artist’s penchant for intimate detail. These prints highlight the ways he depicted space throughout a complete narrative. He framed each stage of the Passion of Christ with a different type of architectural or natural element. The porous boundaries of the exterior scenes allow visual movement by extending the view beyond the foreground figures, while the more rigorously contained interior scenes evoke a sense of finality. For example, Callot’s iconic image of the Last Supper takes place within an isolated triumphal arch that resembles an altar.",4382.0,"Artist
Jacques Callot
Title
The Presentation to the People, from The Small Passion
Origin
France
Date
1612–1635
Medium
Etching on ivory laid paper
Dimensions
76 × 57 mm
Credit Line
Gift of Mr. and Mrs. Potter Palmer, Jr.
Reference Number
1923.227",https://www.artic.edu/artworks/8193/the-presentation-to-the-people-from-the-small-passion
"A King Receiving a Present, n.d., Jean Duvet","This print, more than any other in Duvet’s oeuvre, demonstrates the influence of the School of Fountainebleau on his work. It illustrates a popular fourteenth-century story of the hunt by Henri de Ferrières. The king and Diana may be meant to refer to King Henri II and Diane de Poitiers.",4384.0,"Artist
Jean Duvet
Title
A King Receiving a Present
Origin
France
Date
1505–1570
Medium
Engraving on paper
Dimensions
223 × 399 mm (plate); 227 × 402 mm (sheet)
Credit Line
Bequest of Mrs. Potter Palmer, Jr.
Reference Number
1956.1057",https://www.artic.edu/artworks/4416/a-king-receiving-a-present
