artwork_title,description_text,index,metadata,url
"Tea and Coffee Service, 1809/12, Jean-Simon Chaudron","Born in France, Jean-Simon Chaudron emigrated to Haiti in 1780, where he lived for thirteen years, before moving with his new wife to Philadelphia. By 1799 he was established as a silversmith and formed a partnership with Anthony Rasch, a Bavarian immigrant who had trained as a silversmith in Germany, in 1809. Utilizing technical advances that developed during the first decades of the nineteenth century, Chaudron and Rasch were able to produce a number of objects using many of the same decorative motifs. Together, the artisans created some of the most ambitious neoclassical silver in America, taking many of their decorative elements from French and English silver designs from the early nineteenth century, as well as motifs from Greek mythology.",7410.0,"Artist
Jean-Simon Chaudron
Title
Tea and Coffee Service
Origin
Philadelphia
Date
c. 1809–1812
Medium
Silver and ebonized wood
Inscriptions
Marked on underside of each object, in banners: CHAUDRON'S & RASCH and STER-AMER-MAN- [Sterling American Manufacture]
Dimensions
Coffee pot: 27.9 × 30.5 × 15.2 cm (11 3/4 × 12 × 6 1/2 in.), 1475.2 g; Tea pot: 25.4 × 30.5 × 12.7 cm (10 1/8 × 12 × 5 7/8 in.); Cream pot: 17.8 × 15.2 × 10.2 cm (7 1/4 × 6 1/4 × 4 in.); Sugar bowl: 22.9 × 22.9 × 12.7 cm (9 × 9 1/2 × 5 1/4 in.), 800.9 g
Credit Line
Robert Allerton Endowment
Reference Number
1989.156.1-4",https://www.artic.edu/artworks/74065/tea-and-coffee-service
"The Battlefield, 1652, Karel Dujardin","Karel Dujardin, like Jan Both, painted Italian views and made over 50 prints after he returned from Italy
in about 1652. In this print, the plundering troops inspect the dead or dying on an unspecified battlefield. It was extolled by the 20th-century English etcher Walter Sickert as ""perhaps the etching of the world … for clarity, concision and vivacity.""",7412.0,"Artist
Karel Dujardin
Title
The Battlefield
Origin
Holland
Date
1652
Medium
Etching on paper
Dimensions
166 x 198 mm (image/plate); 171 x 204 mm (sheet)
Credit Line
John H. Wrenn Memorial Collection
Reference Number
1965.511",https://www.artic.edu/artworks/23686/the-battlefield
"Big School Picture; Little Paper Mural, 1992, Gladys Nilsson","Attending SAIC in the early 1960s, Gladys Nilsson studied with and befriended the art history professor Whitney Halstead. Among the most celebrated watercolorists working today, Nilsson builds her compositions by applying thin layers of transparent wash, resulting in great depth and brilliant colors. This watercolor depicting crowds of students across multiple spaces was originally commissioned by SAIC to be used as an advertising poster. The work is filled with her typically dense groupings of figures, organized lyrically and playfully within the composition.",7418.0,"Artist
Gladys Nilsson
Title
Big School Picture; Little Paper Mural
Origin
United States
Date
1992
Medium
Watercolor over graphite on off-white wove paper
Dimensions
657 x 840 mm
Credit Line
Samuel T. Avery Endowment
Reference Number
1992.181
Copyright
© Gladys Nilsson",https://www.artic.edu/artworks/117317/big-school-picture-little-paper-mural
"Tree and Sea, Maine, 1919, John Marin","Here Marin emphasized the colors, shapes, and textures that differentiate the various pines found along the Maine coast. A particularly gnarled, distorted tree moves with the frenetic energy of a dancer, while its companions rattle and sway in the breeze. Marin combined his hieroglyphic mark making with a carefully orchestrated color palette: rays of yellow sun warm the horizon, while touches of bright red-orange lead the eye into space. Again defying tradition, he used charcoal wash to darken and muddy the red tones of the clustered trees in the middle ground. He painted over heavy charcoal lines, smearing the particles to create a dark haze. Juxtaposing complexity of line with an unusually direct application of color, the artist captured a sensation of life in motion that is joyful, almost spiritual.",7420.0,"Artist
John Marin
Title
Tree and Sea, Maine
Origin
United States
Date
1919
Medium
Watercolor with charcoal and charcoal wash, on moderately thick, moderately textured, off-white wove paper (lower and right edges trimmed), in original frame
Dimensions
423 x 352 mm
Credit Line
Alfred Stieglitz Collection
Reference Number
1949.559
Copyright
© 2018 Estate of John Marin / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/65972/tree-and-sea-maine
"Fibula, Early 20th century, Ida Ou Nadif","The Ida Ou Nadif and other Imazighen peoples have developed highly distinctive jewelry styles. These bracelets, earrings, and headband are embellished with patterns in a black metal alloy mixture called niello. The box was designed to hold a copy of the Qu’ran and hang from a chain around a devotee’s neck. Across northern Africa exquisite silver jewelry defines a woman’s wealth and comprises an important part of the wedding gift that a man gives to his fiancée.",7429.0,"Culture
Ida Ou Nadif
Title
Fibula
Origin
Morocco
Date
1900–1950
Medium
Silver, enamel, and glass
Dimensions
132.1 × 152. cm (52 × 6 in.)
Credit Line
Edward E. Ayer Endowment in memory of Charles L. Hutchinson
Reference Number
2002.273",https://www.artic.edu/artworks/159839/fibula
"The Green Sea – Movement – Stonington, Maine, 1921, John Marin","An early instance of Marin’s changing framing aesthetic can be seen in his handling of this watercolor, which was adhered to a gilded mount and then fitted in a spare gilded frame. This approach, which left plenty of space around the sheet, emphasizes the artwork’s materiality, an important concept for Marin. Unlike the white enamel frames he had favored throughout the previous decade, his gilded mounts and frames of the early 1920s were not intended to harmonize with his art. Rather, the use of gold was meant to be visually jarring, here drawing the viewer into the violent sea and proving the strength of the composition.",7432.0,"Artist
John Marin
Title
The Green Sea – Movement – Stonington, Maine
Origin
United States
Date
1921
Medium
Watercolor with wiping and charcoal on thick (estimated), slightly textured, ivory wove paper, hinged to paperboard, faced with ivory wove (estimated) paper, gilt with gold leaf (top and right edges trimmed), in original frame
Dimensions
413 x 495 mm; 578 x 645 mm (mount)
Credit Line
Alfred Stieglitz Collection
Reference Number
1949.560
Copyright
© 2018 Estate of John Marin / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/65975/the-green-sea-movement-stonington-maine
"Man Lying Down, Subway Steps, 1965, Roy DeCarava","In 1952, Roy DeCarava became the first African American photographer to receive a Guggenheim Fellowship. In his application, the chronicler of Harlem stated, “I want to show the strength, the wisdom, the dignity of the Negro people. Not the famous and the well known, but the unknown and the unnamed, thus revealing the roots from which springs the greatness of all human beings.” In pursuit of this goal, DeCarava frequently photographed people during their commute in New York City’s subway stations. Here, however, he presented an ambiguous moment: a man rests on the subway steps, suggesting vagrancy, a fall, or some other unknown circumstance. DeCarava increased the illegibility of the image by shooting from an odd vantage point and—as was his preference—by using only the limited available light, lending the scene an eerie, shadowy cast.",7437.0,"Artist
Roy DeCarava
Title
Man Lying Down, Subway Steps
Origin
United States
Date
Made 1965
Medium
Gelatin silver print
Inscriptions
Unmarked recto; inscribed verso, lower left, in black ink: ""65-6-7 #7""; verso, lower center to lower right, in graphite and black ink: ""(c) #39 [in graphite] / Man lying on subway steps printed 1981 by ROY DECARAVA 1965 DeCARAVA [in black ink]""
Dimensions
33.4 × 25.2 cm (image); 35.4 × 27.8 cm (paper)
Credit Line
Gift of David C. and Sarajean Ruttenberg
Reference Number
1989.119",https://www.artic.edu/artworks/73909/man-lying-down-subway-steps
"An Allegory of Bologna, 1630/39, Alessandro Algardi",The coat-of-arms of Bologna is suspended in a fruit tree below which stand Mercury and Minerva; the river god Reno sits to the right with the town of Bologna behind him.,7439.0,"Artist
Alessandro Algardi
Title
An Allegory of Bologna
Origin
Italy
Date
1630–1639
Medium
Black chalk on ivory laid paper, partially laid down on ivory laid paper
Dimensions
365 × 505 mm
Credit Line
The Leonora Hall Gurley Memorial Collection
Reference Number
1922.3479",https://www.artic.edu/artworks/3163/an-allegory-of-bologna
"Amulet of Tyet (Isis Knot), Late Period, Dynasty 26 (664–525 BC), Ancient Egyptian","Known in Egyptian as tyet, this type of amulet is thought to represent a folded piece of cloth associated with Isis. It was frequently placed at the neck of the mummy.",7440.0,"Artist
Ancient Egyptian
Title
Amulet of Tyet (Isis Knot)
Origin
Egypt
Date
664 BC–525 BC
Medium
Faience
Dimensions
4 × 2 × 0.5 cm (1 5/8 × 3/4 × 3/16 in.)
Credit Line
Gift of Charles L. Hutchinson, Henry H. Getty, and Norman W. Harris
Reference Number
1892.86",https://www.artic.edu/artworks/135862/amulet-of-tyet-isis-knot
"Ostrich Cup, 1590, John Spilman","This elegant cup was made in England in 1590. Its elaborate silver-gilt cover and stem enhance the surface of an unexpected material: an ostrich egg. Ostriches and their eggs were very rare in Europe at the time, and not much has changed—when the cup was sold to the Art Institute, it had to go before the British export review board to obtain a separate license for the egg itself, because ostriches are now an endangered species.",7442.0,"Artist
John Spilman (Silversmith)
Title
Ostrich Cup
Origin
London
Date
1590
Medium
Silver gilt and ostrich egg
Dimensions
Cup: 21.3 x 13.5 cm (8 3/8 x 5 5/16 in.) Lid: 11.4 x 14.1 cm x (4 1/2 x 5 9/16 in.) Overall: 32.1 x 14.1 cm (12 5/8 x 5 9/16 in.)
Credit Line
Mary Swissler Oldberg Memorial Fund
Reference Number
2009.113",https://www.artic.edu/artworks/198902/ostrich-cup
