artwork_title,description_text,index,metadata,url
"Untitled (Sun Box), c. 1955, Joseph Cornell","Although spare in appearance, this box brings together several familiar themes in Cornell‘s work: birds (associated with the ring), travel, cosmology, and popular imagery. The startling, grotesquely grinning paper sun suggests children’s entertainment, perhaps even a cardboard theater. The contrast between this yellow sun and the white cork balls, which by association become moons, is echoed in the white and yellow dots of paint, meticulously formed into circles, for all their apparently random splattering. The formal and the metaphorical are beautifully balanced here, as so often in Cornell’s work.",4054.0,"Artist
Joseph Cornell
Title
Untitled (Sun Box)
Origin
United States
Date
1950–1960
Medium
Box construction with painted glass
Inscriptions
Inscribed and signed on back on paper labels: blue marble in glass. / Joseph Cornell
Dimensions
6 3/8 × 9 3/4 × 4 1/8 in.
Credit Line
Lindy and Edwin Bergman Joseph Cornell Collection
Reference Number
1982.1864
Copyright
Art © The Joseph and Robert Cornell Memorial Foundation / Licensed by VAGA, New York, NY",https://www.artic.edu/artworks/99785/untitled-sun-box
"Untitled (Sun Box), c. 1955, Joseph Cornell","— Entry, Dawn Ades, Surrealist Art: The Lindy and Edwin Bergman Collection at the Art Institute of Chicago, 1997, p. 82-83.",4054.0,"Artist
Joseph Cornell
Title
Untitled (Sun Box)
Origin
United States
Date
1950–1960
Medium
Box construction with painted glass
Inscriptions
Inscribed and signed on back on paper labels: blue marble in glass. / Joseph Cornell
Dimensions
6 3/8 × 9 3/4 × 4 1/8 in.
Credit Line
Lindy and Edwin Bergman Joseph Cornell Collection
Reference Number
1982.1864
Copyright
Art © The Joseph and Robert Cornell Memorial Foundation / Licensed by VAGA, New York, NY",https://www.artic.edu/artworks/99785/untitled-sun-box
"Adam and Eve, 1543, Hans Sebald Beham","For disobeying God’s orders and eating the fruit of the Tree of the Knowledge of Good and Evil, Adam and Eve received the punishment of mortality, hard work, and pain. A skeleton, an obvious symbol of death, forms the trunk of the fatal tree, and the evil serpent winds its way through the skeleton’s hollow torso. Sebald Beham’s sensuous intertwining of the nudes, snake, and skeleton blatantly marks this depiction as a sexual awakening. While Adam is entirely naked, the gesture of Eve’s free hand both covers and accentuates her newfound sexuality.",4061.0,"Artist
Hans Sebald Beham
Title
Adam and Eve
Origin
Germany
Date
Made 1543
Medium
Engraving in black on ivory laid paper
Dimensions
82 x 57 mm (image/plate); 84 x 58 mm (sheet)
Credit Line
Gift of Mr. and Mrs. Potter Palmer, Jr.
Reference Number
1921.316",https://www.artic.edu/artworks/80764/adam-and-eve
"Portrait of Philippe Coypel and His Wife, 1742, Charles-Antoine Coypel","Charles-Antoine Coypel served as First Painter to the King and was also a professor at, and eventually Director of, the French Academy. Part of a powerful artistic dynasty, he was a significant collector, an aesthetic theorist, playwright, and poet, and an amateur actor. Although many of his most important paintings have been lost, this unusual double portrait pastel probably commemorates the tenth anniversary of the artist’s beloved brother, Philippe Coypel ( 1703-1777) and his wife Marie-Catherine Botet. A true tour-de-force, this work shows one of France’s most esteemed public artists at his very best.",4062.0,"Artist
Charles-Antoine Coypel
Title
Portrait of Philippe Coypel and His Wife
Origin
France
Date
Made 1742
Medium
Pastel on blue laid paper, pieced, laid down on canvas, and stretched on a wood stretcher
Inscriptions
Signed lower center, in image: ""C Coypel 1742""
Dimensions
905 × 730 mm
Credit Line
Regenstein Endowment
Reference Number
2003.63",https://www.artic.edu/artworks/180545/portrait-of-philippe-coypel-and-his-wife
"From My Window at An American Place, North, 1930/31, Alfred Stieglitz","“My first memory of Alfred Stieglitz,” recalled the photographer’s wife, the painter Georgia O’Keeffe, “was on a day in 1908 when … I went with two or three other students to see the Rodin drawings at ‘291.’ … where a new kind of art was shown—and it was the only place in New York you could see anything like it.” O’Keeffe’s reminiscence suggests the influential character of the work Stieglitz promoted, and of his gallery itself. The photographer operated galleries throughout his life, using them as a platform to present his vision of modern art in America; he also treated his last gallery, An American Place, as a site for artistic creativity in its own right. The Art Institute was one of several major museums to receive gifts from Stieglitz’s collection—via O’Keeffe, his executor—in 1949; these donations often marked (as here) the institutions’ first acquisition of photographs as art.
For more on the Alfred Stieglitz collection at the Art Institute, along with in-depth object information, please visit the website: The Alfred Stieglitz Collection.",4064.0,"Artist
Alfred Stieglitz
Title
From My Window at An American Place, North
Origin
United States
Date
Made 1930–1931
Medium
Gelatin silver print
Inscriptions
Unmarked recto; inscribed verso, on second mount, lower left, in graphite: ""8D""
Dimensions
18.8 × 23.8 cm (image/paper/first mount); 22.8 × 39.5 cm (second mount)
Credit Line
Alfred Stieglitz Collection
Reference Number
1949.787",https://www.artic.edu/artworks/66567/from-my-window-at-an-american-place-north
"Pillar from Tomb Chamber, Western Han dynasty (206 B.C.–A.D. 9); 1st century B.C.","In northern China during the Han dynasty, hollow clay bricks were used to construct the small, rectangular chambers of underground tombs. The doors, pillars, and lintel assembled here reconstruct the entrance to such a chamber. Before firing, the bricks were stamped with vigorous images from daily life and from mythology. This combination of subject matters reflects a dualistic view of the human soul: separating at death, one part of the soul was thought to remain in the earthly tomb, while the other ascended to a paradise—the realm of ancestral spirits and of the special beings who have achieved immortality.",4071.0,"Title
Pillar from Tomb Chamber
Origin
China
Date
100 BC–1 BC
Medium
Gray earthenware with impressed and carved decoration
Dimensions
111.5 × 18.0 × 17.5 cm (43 7/8 × 7 1/16 × 6 7/8 in.)
Credit Line
Lucy Maud Buckingham Collection
Reference Number
1924.449",https://www.artic.edu/artworks/12794/pillar-from-tomb-chamber
"Pillar from Tomb Chamber, Western Han dynasty (206 B.C.–A.D. 9); 1st century B.C.","Guardian images, both realistic and symbolic, are centered on each door. Two long-robed men (identified by inscription as tingzhang, village officials) flank another protective symbol, a ring-snouted monster mask. Surrounding this central square are border strips depicting scenes of entertainment and of animals, hunters, and chariots charging across mountains. Winged xian—immortal, elf-like figures—are also depicted in a mountainous setting. Other emblematic designs that appear repeatedly on these doors include a spade-shaped evergreen tree, designating family continuity and longevity, and a disk enclosing a bird in flight, which can be identified with the sun.
On the lintel above, soldiers bearing shields flank a protective monster mask. On either side of this mask, jade disks tied by cords may symbolize prosperity or other auspicious wishes for the soul. Other auspicious symbols include the dragon and phoenix (also known as the Red Bird), identified in Han cosmological texts as the animals of the east and south, respectively.",4071.0,"Title
Pillar from Tomb Chamber
Origin
China
Date
100 BC–1 BC
Medium
Gray earthenware with impressed and carved decoration
Dimensions
111.5 × 18.0 × 17.5 cm (43 7/8 × 7 1/16 × 6 7/8 in.)
Credit Line
Lucy Maud Buckingham Collection
Reference Number
1924.449",https://www.artic.edu/artworks/12794/pillar-from-tomb-chamber
"Dagger-Axe (ge), Shang dynasty (1600 – 1046 B.C.)","The power of the Shang kings depended on their control of bronze production for warfare. The dagger-axe, hafted onto a wood shaft, was the premier weapon of combat. Finely cast examples excavated from tombs suggest that such objects also had strong ritual significance. The rounded butt of this specimen contains a bird in raised lines, which may originally have been inlaid with turquoise.",4073.0,"Title
Dagger-Axe (ge)
Origin
China
Date
Made 1600 BC–1046 BC
Medium
Bronze
Dimensions
26.4 × 7.4 × 0.8 cm (10 3/8 × 2 15/16 × 5/16 in.)
Credit Line
Samuel M. Nickerson Endowment
Reference Number
1949.41",https://www.artic.edu/artworks/64435/dagger-axe-ge
"Nude Woman Standing, Drying Herself, 1891–92, Hilaire Germain Edgar Degas","Images of women washing themselves are ubiquitous in the history of Western art. The female nude in general has long been considered one of the most important subjects of artistic expression, most importantly in the form of history painting, traditionally represented in classical or biblical subjects. However, in the late 19th century progressive artists spurned traditional history painting in favor of contemporary subject matter—art of the moment that represented real life. The artists featured in this gallery made the theme of the bathing woman thoroughly modern. During this period, public health officials encouraged regular bathing not only for cosmetic reasons, but also as a means to combat diseases such as cholera. As a result, more and more people washed indoors regularly. The images in this gallery by Edgar Degas, Félix Vallotton, Pierre Bonnard, and Suzanne Valadon, for example, show modern accouterments of indoor plumbing—large porcelain tubs and taps for running water. Though these prints and drawings allude to contemporary industrial developments and evolving societal expectations, they remain principally devoid of narrative. They depict anonymous women across a range of social classes, including some models who were probably prostitutes, in the intimate act of washing. These artists used the subject of the bathing woman as an evocative means to an end—especially Degas, who returned to the theme of the bather literally hundreds of times between the late 1870s and his death in 1917. Degas utilized bathers to explore the possibilities of the human form—employing multiple angles and viewpoints, depicting its shape and various movements, and reflecting the many colors and textures of the environment.",4075.0,"Artist
Hilaire Germain Edgar Degas
Title
Nude Woman Standing, Drying Herself
Origin
France
Date
Made 1891–1892
Medium
Transfer lithograph on ivory wove paper
Dimensions
332 × 251 mm (image); 420 × 301 mm (sheet)
Credit Line
Clarence Buckingham Collection
Reference Number
1962.81",https://www.artic.edu/artworks/96775/nude-woman-standing-drying-herself
"Untitled (Game), c. 1940, Joseph Cornell","In a diary entry for March 1960, Cornell pointed to the centrality of the idea of a game or toy for his boxes:",4076.0,"Artist
Joseph Cornell
Title
Untitled (Game)
Origin
United States
Date
1935–1945
Medium
Box construction
Inscriptions
Signed on back, upper right, on scrap of book page: Joseph Cornell
Dimensions
13 5/8 × 7 3/8 × 6 in.
Credit Line
Lindy and Edwin Bergman Joseph Cornell Collection
Reference Number
1982.1842
Copyright
Art © The Joseph and Robert Cornell Memorial Foundation / Licensed by VAGA, New York, NY",https://www.artic.edu/artworks/99763/untitled-game
