artwork_title,description_text,index,metadata,url
"Relief of a Falling Warrior, 2nd century AD, Ancient Roman","Around 435 BC, the Greek sculptor Phidias adorned the front of the shield at the side of his gold-and-ivory statue of Athena in the Parthenon with scenes of Greeks battling Amazons in the Trojan War. In Roman times, certain figures from this complex struggle were lifted out of their original context and enlarged to become decorative reliefs for the walls of a colonnade or courtyard.",800.0,"Culture
Ancient Roman
Title
Relief of a Falling Warrior
Origin
Piraeus
Date
Copy 101 AD–200 AD
Medium
Marble
Dimensions
53.3 × 81 × 17.5 cm (21 × 31 15/16 × 6 7/8 in.)
Credit Line
Gift of Alfred E. Hamill
Reference Number
1928.257",https://www.artic.edu/artworks/56166/relief-of-a-falling-warrior
"Relief of a Falling Warrior, 2nd century AD, Ancient Roman","Here a wounded Greek warrior collapses to the ground after being struck a mortal blow from behind. The dying warrior’s noble countenance, the fillet or ribbon tied around his forehead, and his powerful, athletic body epitomize what Phidias and his pupils sought to project as the ideal of mature male dignity in the decade when Athens was at the height of its power in the eastern Mediterranean world. Some five centuries later, collectors such as the Roman emperor Hadrian sought this Phidian style, translated from a circular golden shield to a rectangular marble relief, to decorate their palaces and villas. Athenian sculptors of the Roman era made a good living creating and exporting such memories of past glories. This relief and a number of others were found near Athens in the harbor of Piraeus, where they had been lost in a disaster, likely while awaiting shipment.",800.0,"Culture
Ancient Roman
Title
Relief of a Falling Warrior
Origin
Piraeus
Date
Copy 101 AD–200 AD
Medium
Marble
Dimensions
53.3 × 81 × 17.5 cm (21 × 31 15/16 × 6 7/8 in.)
Credit Line
Gift of Alfred E. Hamill
Reference Number
1928.257",https://www.artic.edu/artworks/56166/relief-of-a-falling-warrior
"Dorothea and Francesca, 1898, Cecilia Beaux","""It doesn’t pay to paint everybody."" With this comment, Cecilia Beaux situated herself within the rarified group of successful late-19th-century portrait painters whose clientele was primarily the upper class. This full-length depiction of two of the daughters of Helena de Kay and Richard Watson Gilder is innovative in its portrayal of spontaneous movement. The Gilders were leaders of an artistic, literary, and musical circle in New York, and they were close friends of Beaux. The girls look down, rather than at the viewer, concentrating on their dance steps. The fluid brushstrokes and use of subtle color accurately convey motion and also give the appearance of a swiftly executed canvas; however, Beaux worked diligently on the picture for over two months.",801.0,"Artist
Cecilia Beaux
Title
Dorothea and Francesca
Origin
New York
Date
1898
Medium
Oil on canvas
Inscriptions
Signed, lower left: ""Cecilia Beaux""
Dimensions
203.5 × 116.8 cm (80 1/8 × 46 in.)
Credit Line
A. A. Munger Collection
Reference Number
1921.109",https://www.artic.edu/artworks/80499/dorothea-and-francesca
"Painting with Troika, January 18, 1911, Vasily Kandinsky","Vasily Kandinsky, along with Franz Marc, Gabriele Münter, and Alexei Jawlensky, were members of the Blue Rider, a loose alliance of artists based in Munich. Although these artists did not have a common style, they did share a belief in the symbolic and spiritual importance of forms and colors and their effect on emotions and memories. The Blue Rider also promoted a spontaneous, intuitive approach to painting and looked to non-Western, European medieval, and folk art traditions for inspiration. In this picture, the troika, a horse-drawn sled from Kandinsky’s native Russia, and the hand-painted frame, which he made especially for this work, speak to the powerful impact of these sources on the artist.",803.0,"Artist
Vasily Kandinsky
Title
Painting with Troika
Origin
Germany
Date
1911
Medium
Oil on cardboard; in artist's painted frame
Inscriptions
signed, l.l.: ""Kandinsky""
Dimensions
27 3/8 × 38 5/16 in. (69.7 × 97.3 cm)
Credit Line
Arthur Jerome Eddy Memorial Collection
Reference Number
1931.509",https://www.artic.edu/artworks/8983/painting-with-troika
"Bell Krater (Mixing Bowl), about 450 BC, Ancient Greek","This type of krater, or bowl for mixing wine and water, takes its name from the resemblance of its shape to an inverted bell. In the center stands a warrior, whose long spear breaks the picture plane into two parts. Since he hands his helmet, decorated with a leaping dolphin, to a woman wearing a diadem, or crown, who stands before him, he may be returning from battle. Behind him, another woman extends her hand as if to take his shield, which bears the image of a lion, its tongue extended.",807.0,"Culture
Ancient Greek
Title
Bell Krater (Mixing Bowl)
Origin
Athens
Date
450 BC
Medium
terracotta, decorated in the red-figure technique
Dimensions
H. 38.4 cm (15 1/8 in.); diam. 41.2 cm (16 1/4 in.)
Credit Line
Gift of Martin A. Ryerson
Reference Number
1922.2197",https://www.artic.edu/artworks/84551/bell-krater-mixing-bowl
"Bell Krater (Mixing Bowl), about 450 BC, Ancient Greek","This scene is believed to depict Achilles, the great Greek warrior of the Trojan War, at home with his mother, Thetis, her father, and Nereus, and a Nereid, or sea nymph. His helmet pushed back, Achilles is seated before a column, holding a spear in one hand and a libation, or offering, bowl in the other. Before him, Thetis holds an oinochoe, or pitcher, from which she has filled or is about to fill his bowl, while also supporting her son’s shield. Nereus looks on from the right, and a Nereid, a long fillet in her hand, stands behind him. His greaves, or shin protectors, are stored on a shelf in the background.",807.0,"Culture
Ancient Greek
Title
Bell Krater (Mixing Bowl)
Origin
Athens
Date
450 BC
Medium
terracotta, decorated in the red-figure technique
Dimensions
H. 38.4 cm (15 1/8 in.); diam. 41.2 cm (16 1/4 in.)
Credit Line
Gift of Martin A. Ryerson
Reference Number
1922.2197",https://www.artic.edu/artworks/84551/bell-krater-mixing-bowl
"Study for “Cité”: Brushstrokes Cut into Twenty Squares and Arranged by Chance, 1951, Ellsworth Kelly","Ellsworth Kelly spent the years 1948–54 in Paris, and the period was formative for the young artist. He was introduced to European and American modernists, including Jean (Hans) Arp and John Cage, both of whom had an enormous impact on Kelly’s development and the creation of the Study for “Cité”. Cage and Arp encouraged Kelly to involve chance in his compositional arrangements, as Arp had done in Dadaist collages as early as 1916, and as Cage began to do in musical compositions in 1951.",809.0,"Artist
Ellsworth Kelly
Title
Study for ""Cité"": Brushstrokes Cut into Twenty Squares and Arranged by Chance
Origin
United States
Date
1951
Medium
Collage of brush and black ink on off-white wove paper, cut and laid down with brown gummed paper tape on wood pulp board
Dimensions
311 x 384 mm
Credit Line
Mr. and Mrs. Robert O. Delaney Fund, Endowment and Restricted Gift
Reference Number
2001.138
Copyright
© Ellsworth Kelly",https://www.artic.edu/artworks/155990/study-for-cite-brushstrokes-cut-into-twenty-squares-and-arranged-by-chance
"Study for “Cité”: Brushstrokes Cut into Twenty Squares and Arranged by Chance, 1951, Ellsworth Kelly","Produced in 1951, Study for “Cité”: Brushstrokes Cut into Twenty Squares and Arranged by Chance was the basis for Cité, a large-scale polyptych painting, and served as the foundation for a period of Kelly’s career in which his work was characterized by gridded compositions developed at random through a collage process.",809.0,"Artist
Ellsworth Kelly
Title
Study for ""Cité"": Brushstrokes Cut into Twenty Squares and Arranged by Chance
Origin
United States
Date
1951
Medium
Collage of brush and black ink on off-white wove paper, cut and laid down with brown gummed paper tape on wood pulp board
Dimensions
311 x 384 mm
Credit Line
Mr. and Mrs. Robert O. Delaney Fund, Endowment and Restricted Gift
Reference Number
2001.138
Copyright
© Ellsworth Kelly",https://www.artic.edu/artworks/155990/study-for-cite-brushstrokes-cut-into-twenty-squares-and-arranged-by-chance
"Study for “Cité”: Brushstrokes Cut into Twenty Squares and Arranged by Chance, 1951, Ellsworth Kelly","The inspiration for Cité’ came to Kelly in a dream in June 1951, while he was staying at the Cité Universitaire, a large complex of buildings that included dormitories for the University of Paris. He wrote, “I dreamt that I was working on a scaffold … creating an immense mural composed of square panels on which we painted black bands with huge brushes.” [1] With the dream came an “idea for a very grand work, something to be used with architecture… . This dream is something I have been waiting for.” [2] To replicate the qualities of the dream painting, Kelly produced Study for “Cité”: Brushstrokes Cut into Twenty Squares and Arranged by Chance. Kelly brushed ink strokes across a sheet of paper, cut the resulting drawing into twenty squares, and randomly recomposed the drawing by shuffling the squares before he glued them onto a support in a grid pattern, retaining the horizontal orientation of the brushstrokes. Cité, [3] now at the San Francisco Museum of Modern Art, replicates Study for “Cité” as a polyptych painting.",809.0,"Artist
Ellsworth Kelly
Title
Study for ""Cité"": Brushstrokes Cut into Twenty Squares and Arranged by Chance
Origin
United States
Date
1951
Medium
Collage of brush and black ink on off-white wove paper, cut and laid down with brown gummed paper tape on wood pulp board
Dimensions
311 x 384 mm
Credit Line
Mr. and Mrs. Robert O. Delaney Fund, Endowment and Restricted Gift
Reference Number
2001.138
Copyright
© Ellsworth Kelly",https://www.artic.edu/artworks/155990/study-for-cite-brushstrokes-cut-into-twenty-squares-and-arranged-by-chance
"Study for “Cité”: Brushstrokes Cut into Twenty Squares and Arranged by Chance, 1951, Ellsworth Kelly","[1] Kelly, Ellsworth, Jack Cowart, Alfred Pacquement, and Yve-Alain Bois, Ellsworth Kelly: The Years in France, 1948–1954 (National Gallery of Art, 1992), p. 190.
[2] Bois, Yve-Alain, and Ellsworth Kelly, Ellsworth Kelly: The Early Drawings, 1948–1955 (Harvard University Art Museums, 1999), p. 24.
[3] 148.59 cm × 179.71 cm × 5.08 cm",809.0,"Artist
Ellsworth Kelly
Title
Study for ""Cité"": Brushstrokes Cut into Twenty Squares and Arranged by Chance
Origin
United States
Date
1951
Medium
Collage of brush and black ink on off-white wove paper, cut and laid down with brown gummed paper tape on wood pulp board
Dimensions
311 x 384 mm
Credit Line
Mr. and Mrs. Robert O. Delaney Fund, Endowment and Restricted Gift
Reference Number
2001.138
Copyright
© Ellsworth Kelly",https://www.artic.edu/artworks/155990/study-for-cite-brushstrokes-cut-into-twenty-squares-and-arranged-by-chance
