artwork_title,description_text,index,metadata,url
"Cupid and the Three Graces, 1518/19, Marcantonio Raimondi","When Raphael painted the frescoes in the garden loggia of Rome’s Villa Farnesina, he faced an unusual pictorial format. Working in the spandrels, he had to account for the nearly triangular spaces created by the arched ceiling. This engraving, a detail of the fresco, clearly demonstrates the structural obstacles of the architecture, as the numerous curved lines represent the vaulted ceiling, trim, and wall.",9104.0,"Artist
Marcantonio Raimondi
Title
Cupid and the Three Graces
Origin
Italy
Date
Made 1518–1519
Medium
Engraving in black on cream laid paper
Dimensions
310 x 206 mm
Credit Line
The Wallace L. DeWolf and Joseph Brooks Fair Collections
Reference Number
1920.2397",https://www.artic.edu/artworks/109055/cupid-and-the-three-graces
"Bottle, 4th century AD, Ancient Roman","Glass vessels were part of the luxurious domestic decoration displayed in wealthy households in both urban villas and rural estates in the later Roman and early Byzantine eras (about 300–725). Glass vessels were used for a variety of purposes, including cosmetic containers. In the kitchen and for dining, pitchers served water and wine, and small cups were used for drinking. Glass was also used for lamps to light the home.",9106.0,"Culture
Ancient Roman
Title
Bottle
Origin
Syria
Date
301 AD–400 AD
Medium
Glass, blown technique
Dimensions
21.2 × 5.7 × 5.7 cm (8 3/8 × 2 1/4 × 2 1/4 in.)
Credit Line
Gift of Theodore W. and Frances S. Robinson
Reference Number
1945.668",https://www.artic.edu/artworks/54544/bottle
"Bottle, 4th century AD, Ancient Roman","Byzantine glass craftsmen improved upon the techniques, forms, and decorative motifs they had inherited from their Roman predecessors. An imperial edict of 337 exempted glassworkers from personal taxes and attested to their relative status in society; it remained in effect for several centuries. These artisans would, in turn, pass on their craft to successive generations, including those who worked under Islamic rule after the important Byzantine provinces of Egypt, Palestine, and Syria were conquered in the seventh century.",9106.0,"Culture
Ancient Roman
Title
Bottle
Origin
Syria
Date
301 AD–400 AD
Medium
Glass, blown technique
Dimensions
21.2 × 5.7 × 5.7 cm (8 3/8 × 2 1/4 × 2 1/4 in.)
Credit Line
Gift of Theodore W. and Frances S. Robinson
Reference Number
1945.668",https://www.artic.edu/artworks/54544/bottle
"Bottle, 4th century AD, Ancient Roman","Guttrolfs like this one were made by pinching the body of a vessel into parallel tubes. When liquid was poured out of the bottle, an amusing play of bubbles resulted.",9106.0,"Culture
Ancient Roman
Title
Bottle
Origin
Syria
Date
301 AD–400 AD
Medium
Glass, blown technique
Dimensions
21.2 × 5.7 × 5.7 cm (8 3/8 × 2 1/4 × 2 1/4 in.)
Credit Line
Gift of Theodore W. and Frances S. Robinson
Reference Number
1945.668",https://www.artic.edu/artworks/54544/bottle
"Shabti of Horu, Saite Period, Dynasty 26 (664–525 BC), Ancient Egyptian","To assure themselves a comfortable afterlife, Egyptians stocked their tombs with at least one figurine called an ushabti, who acted as a servant in the afterlife. The message carved on each of the figurines explained that if the deceased is called on to do any work in the afterlife, the ushabti will respond with “Here I am” and will do the job. Some tombs had as many as one ushabti for every day of the year and another 36 overseers to keep order. All but the poorest citizens provided themselves with some kind of funerary furnishings. Products for burial and the labor to produce them made up a large industry in Egypt.",9109.0,"Culture
Ancient Egyptian
Title
Shabti of Horu
Origin
Egypt
Date
664 BC–525 BC
Medium
Faience
Inscriptions
""Instruction of Osiris the seal-bearer of the King of Lower Egypt, Horu, born of Isenmehit, deceased.""
Dimensions
13 × 3.9 × 3 cm (5 1/8 × 1 1/2 × 1 1/8 in.)
Credit Line
Gift of William T. Baker
Reference Number
1891.50.1",https://www.artic.edu/artworks/120295/shabti-of-horu
"Citizen in Downtown Havana, Cuba, 1932/33, printed c. 1962, Walker Evans","Walker Evans is perhaps best known for his dispassionate photographs of the American South during the Depression. It was during a 1933 assignment in Havana, Cuba, however, that he truly honed his eye as a social documentarian. Evans was hired by Carlton Beals to illustrate his book The Crime of Cuba, a polemical work that criticized American capitalists for their contribution to the island’s economic and political collapse. In the three weeks Evans spent in Havana, he was dismayed by the cultural crisis and police repression but visually delighted by the urban crowds, street grids, advertisements, and cinema posters. “It’s still a frontier town, and half savage, forgetful and unsafe,” he noted. “I have been drunk with this new city for days.” This photograph of a Cuban man—nonchalantly dapper in a white suit and skimmer hat, calling to mind the “dandy” figure praised by nineteenth-century critic and poet Charles Baudelaire—suggests Havana streets that were overwhelmingly male but racially diverse. Although omitted from Beals’s book, this image became one of Evans’s favorites, and he featured it in his landmark 1938 Museum of Modern Art exhibition and book, American Photographs.",9110.0,"Artist
Walker Evans
Title
Citizen in Downtown Havana, Cuba
Origin
United States
Date
Made 1932–1933
Medium
Gelatin silver print
Inscriptions
Unmarked recto; inscribed verso, on mount, upper right, sideways, in graphite: ""31""
Dimensions
22.2 × 11.7 cm (image/paper); 45.7 × 35.6 cm (mount)
Credit Line
Restricted gift of Mrs. James Ward Thorne
Reference Number
1962.162",https://www.artic.edu/artworks/13733/citizen-in-downtown-havana-cuba
"Soundstation Radio Alarm Clock, 1996/98, Matali Crasset","As audio technology has changed rapidly over the course of the 20th century, from records and radio to the MP3, many iconic designs for audio devices have captured the public’s imagination and embodied innovation. The Soundstation radio is one of designer Matali Crasset’s early projects, produced with Philippe Starck for Thompson Multimedia. The distinctive shape of this compact clock radio departs from conventional models, with a cone-shaped speaker intended to visualize a blast of sound while also recalling the nostalgic form of the gramophone horn. Crasset’s design follows many early innovators in the 1920s and 40s who helped popularize audio equipment for the individual consumer, such as architect and industrial designer Henry Glass’s distinctive designs for the Fada Radio Company.",9112.0,"Artist
Matali Crasset (Designer)
Title
Soundstation Radio Alarm Clock
Origin
France
Date
1996–1998
Medium
ABS and rubber
Dimensions
9 x 16 x 11.2 cm (3 9/16 x 6 5/16 x 4 7/16 in.)
Credit Line
Restricted gift of the Architecture & Design Society
Reference Number
2007.56",https://www.artic.edu/artworks/189806/soundstation-radio-alarm-clock
"A Dune Landscape, 1650–51, Jan van Goyen","These five drawings (1961.378-1961.382) were once bound in a small sketchbook of approximately 200 pages. Because it was light and portable, Jan van Goyen could tuck it into his pocket while walking in search of inspiration. Sketchbooks allowed the artist to quickly delineate sand dunes and architectural structures in the vicinity of his residence in The Hague and farther afield. These landscape sketches in black chalk and ink wash relate—directly and indirectly—to compositions the artist later realized in oil paintings.",9118.0,"Artist
Jan van Goyen
Title
A Dune Landscape
Origin
Netherlands
Date
1650–1651
Medium
Black chalk, with brush and gray wash, on ivory laid paper
Inscriptions
Inscribed recto, upper right, in pen and light brown ink: ""220""
Dimensions
98 x 158 mm
Credit Line
Worcester Sketch Fund Income
Reference Number
1961.382",https://www.artic.edu/artworks/20162/a-dune-landscape
"La Cigale, 1898, Frank Eugene","For more on the Alfred Stieglitz collection at the Art Institute, along with in-depth object information, please visit the website: The Alfred Stieglitz Collection.",9120.0,"Artist
Frank Eugene
Title
La Cigale
Origin
United States
Date
1898
Medium
Photogravure
Inscriptions
No markings recto or verso
Dimensions
12.2 × 16.9 cm (image); 13.1 × 17.5 cm (paper)
Credit Line
Alfred Stieglitz Collection
Reference Number
1949.678",https://www.artic.edu/artworks/66226/la-cigale
"Alabastron (Container for Scented Oil), 1st century AD, Ancient Roman","Initially affordable only among the wealthy, glass was used in ancient Rome as containers for oils, perfume, and tablewares. The variety of glass-making techniques reveals the changing tastes and fashions over the centuries. During the 1st century A.D., cast glass was a novel form that was a luxury for the Roman household, but by the end of the century, the innovation of blown glass allowed for less labor-intensive and less expensive production, which meant people of lesser means could afford it. Blown glass became so popular it nearly supplanted ceramic and even bronze wares in the home.",9135.0,"Culture
Ancient Roman
Title
Alabastron (Container for Scented Oil)
Origin
Roman Empire
Date
1 AD–100 AD
Medium
Glass, blown technique
Dimensions
20.7 × 3.3 × 3.3 cm (8 1/8 × 1 1/4 × 1 1/4 in.)
Credit Line
Gift of Theodore W. and Frances S. Robinson
Reference Number
1943.1162",https://www.artic.edu/artworks/49051/alabastron-container-for-scented-oil
