index,artwork_title,metadata,url
1600,"Fragment, A.D. 1000/1476, Nazca","Culture
Nazca
Title
Fragment
Origin
Peru
Date
1000–1476
Credit Line
Restricted gift of Mrs. Edwin A. Seipp
Reference Number
1956.97",https://www.artic.edu/artworks/2095/fragment
1601,"Teapot with Symbols of England, Ireland, and Scotland, c. 1830","Title
Teapot with Symbols of England, Ireland, and Scotland
Origin
Staffordshire
Date
1825–1835
Medium
Earthenware with copper lustre decoration
Dimensions
H. 14 cm (5 1/2 in.)
Credit Line
Gift of Kate S. Buckingham
Reference Number
1922.4704.1a-b",https://www.artic.edu/artworks/5407/teapot-with-symbols-of-england-ireland-and-scotland
1602,"The Vision, 1956, Mauricio Lasansky","Artist
Mauricio Lasansky
Title
The Vision
Origin
United States
Date
1956
Medium
Etching, engraving, aquatint, soft ground, electric stippler, scraping and burnishing in yellow ocre and black on ivory wove paper
Dimensions
606 x 553 mm (image/plate); 662 x 581 mm (sheet)
Credit Line
William McCallin McKee Memorial Endowment
Reference Number
1960.151",https://www.artic.edu/artworks/11814/the-vision
1603,"Garniture for Field and Foot Tourney at the Barriers, c. 1575","Title
Garniture for Field and Foot Tourney at the Barriers
Origin
Milan
Date
Made 1560–1580
Medium
Steel with gilding, brass, and leather
Dimensions
H. 177.8 cm (70 in.)
Credit Line
George F. Harding Collection
Reference Number
1982.2102b-l",https://www.artic.edu/artworks/106187/garniture-for-field-and-foot-tourney-at-the-barriers
1604,"Blue Rhythm, 1950, Hans Hofmann","Artist
Hans Hofmann
Title
Blue Rhythm
Origin
United States
Date
1950
Medium
Oil on canvas
Inscriptions
Titled on verso; upper left in pencil: “Blue rythme 36 x 48 Canvas”
Dimensions
121.9 × 91.4 cm (48 × 36 in.)
Credit Line
Gift of Society for Contemporary American Art
Reference Number
1952.200",https://www.artic.edu/artworks/76910/blue-rhythm
1605,"Bust of Amphitrite, c. 1725, Lambert Sigisbert Adam","Artist
Lambert Sigisbert Adam
Title
Bust of Amphitrite
Origin
France
Date
1720–1730
Medium
Terracotta
Dimensions
H. 62 cm (24 in.)
Credit Line
Restricted gift of Mrs. Harold T. Martin
Reference Number
1982.1380",https://www.artic.edu/artworks/99426/bust-of-amphitrite
1606,"Marilyn Monroe (Marilyn), 1967, Andy Warhol","Artist
Andy Warhol
Title
Marilyn Monroe (Marilyn)
Origin
United States
Date
Made 1967
Medium
Color screenprint on cream card
Dimensions
914 x 914 mm
Credit Line
Margaret Fisher Endowment
Reference Number
1998.442.10
Copyright
© 2018 The Andy Warhol Foundation for the Visual Arts, Inc. / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/150052/marilyn-monroe-marilyn
1607,"Statue of Ptah-Sokar-Osiris, Ptolemaic Period (332–30 BC), Ancient Egyptian","Culture
Ancient Egyptian
Title
Statue of Ptah-Sokar-Osiris
Origin
Egypt
Date
305 BC–30 BC
Medium
Wood, preparation layer, pigment, gold, and textile
Dimensions
62.9 × 12.7 × 27.3 cm (24 3/4 × 5 × 10 3/4 in.)
Credit Line
Gift of Phoenix Ancient Art, S.A.
Reference Number
2002.542",https://www.artic.edu/artworks/160171/statue-of-ptah-sokar-osiris
1608,"At the Cabaret, 1901, Pablo Picasso","Artist
Pablo Picasso
Title
At the Cabaret
Origin
Spain
Date
1901
Medium
Black, orange, and blue crayons on cream wove paper, discolored to buff
Inscriptions
Signed recto, lower right, in blue pencil: ""Picasso"" (underlined); inscribed verso, lower right, in pen and brown ink: ""au Cabaret""
Dimensions
125 x 215 mm
Credit Line
Mr. and Mrs. Lewis Larned Coburn Memorial Collection
Reference Number
1933.527
Copyright
© 2018 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/14839/at-the-cabaret
1609,"Misty Moonlight at Matsue in Izumo Province (Izumo Matsue [oborozuki]), from the series “Souvenirs of Travel, Third Series (Tabi miyage dai sanshu)”, 1924, Kawase Hasui","Artist
Kawase Hasui
Title
Misty Moonlight at Matsue in Izumo Province (Izumo Matsue [oborozuki]), from the series ""Souvenirs of Travel, Third Series (Tabi miyage dai sanshu)""
Origin
Japan
Date
1924
Medium
Color woodblock print; oban
Dimensions
36.5 × 24.1 cm (14 3/8 × 9 1/2 in.)
Credit Line
Clarence Buckingham Collection
Reference Number
1929.403",https://www.artic.edu/artworks/2587/misty-moonlight-at-matsue-in-izumo-province-izumo-matsue-oborozuki-from-the-series-souvenirs-of-travel-third-series-tabi-miyage-dai-sanshu
