artwork_title,description_text,index,metadata,url
"Fruit Piece, 1860, Hannah Brown Skeele","Hannah Brown Skeele earned acclaim for her delicate still-life compositions both in her home state of Maine and in Saint Louis, where she worked and exhibited in the 1860s. In Fruit Piece, her earliest known painting, a dessert course communicates refinement both in terms of the rare edibles themselves an in their careful presentation. In the mid-19th century pineapples, lemons, oranges, and even bananas were imported specialties, shipped along the Mississippi River from New Orleans. These exotic fruits were available in limited quantities and served by families with means on special occasions such as holidays or dinner parties.",3200.0,"Artist
Hannah Brown Skeele
Title
Fruit Piece
Origin
United States
Date
1860
Medium
Oil on canvas
Dimensions
50.8 × 60.6 cm (20 × 23 7/8 in.)
Credit Line
Restricted gifts of Charles C. Haffner, III, Mrs. Harold T. Martin, Mrs. Herbert A Vance and Jill Burnside Zeno; through prior acquisition of the George F. Harding Collection
Reference Number
2001.6",https://www.artic.edu/artworks/156596/fruit-piece
"Loutrophoros (Container for Bath Water), 350/340 BC, Ancient Greek","The type of tall, cylindrical vessel with spiraling handles shown here was made only in Apulia. Lavishly decorated, its purpose was to hold water for ritual bathing before marriage. Its body is divided into two zones, each featuring four beautifully clothed, coiffed and bejeweled women, alternately standing and sitting as they chat with a companion. Such vases were also placed in the tombs of unmarried girls to mark their union with Hades, god of the underworld. This vase might have served that such a purpose, since the reverse depicts a woman within a funerary naiskos, or temple-like structure. Seated and standing females bear gifts and offerings.",3201.0,"Culture
Ancient Greek
Title
Loutrophoros (Container for Bath Water)
Origin
Puglia
Date
350 BC–340 BC
Medium
Terracotta, decorated in the red-figure technique
Dimensions
88 × 37.5 × 26 cm (34 3/4 × 14 3/4 × 10 1/4 in.)
Credit Line
Katherine K. Adler Memorial Fund
Reference Number
1984.9",https://www.artic.edu/artworks/102080/loutrophoros-container-for-bath-water
"Fragment from Christ Carrying the Cross: Saint John the Evangelist, 1500/05, Jean Hey, (the Master of Moulins)","These two fragments are all that remain of a painting of Christ carrying the Cross by Jean Hey, the leading painter working in France at the end of the 15th century. Saint John the Evangelist was acquired by the Chicago collector Martin Ryerson in the 1890s; Mourning Virgin, recently identified as a fragment of the same work, was acquired in 2004. Technical examination showed traces of the cross and the head of Christ on both fragments and also provided evidence to connect them to another panel in Kelvingrove Art Gallery and Museum, Glasgow, depicting a saint and donor. These fragments were thus formerly part of an intensely emotional image of Christ’s road to Calvary, which would have formed the left half of a diptych, or portable folding altarpiece, with the representation of the donor in prayer on the right.",3206.0,"Artist
Jean Hey, (the Master of Moulins)
Title
Fragment from Christ Carrying the Cross: Saint John the Evangelist
Origin
Provence
Date
1500–1505
Medium
Oil on panel
Dimensions
10 3/4 × 7 7/8 in. (27.3 × 20 cm); image: 10 1/4 × 7 7/16 in. (26 × 18.8 cm)
Credit Line
The Art Institute of Chicago, Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1937.1000",https://www.artic.edu/artworks/25749/fragment-from-christ-carrying-the-cross-saint-john-the-evangelist
"Dancer and Gazelles, 1916, Paul Manship","This graceful trio by Paul Manship exemplifies his ability to synthesize different artistic influences in his work. The dancer, raised elegantly on the balls of her feet, gestures with her arms toward the two gazelles. Her pose is reminiscent of figures in medieval Indian paintings while the stylized draped fabric of her skirt recalls archaic Greek sculpture. Manship demonstrated his keen eye for detail in the intricate linear ornament that adorns the skirt and the base of the sculpture. Despite the artist’s assimilation of past art forms, works like Dancer and Gazelles were seen as fresh and original; as one critic noted in 1916 “the extreme modernists and the academicians united in paying tribute to his genius.”",3210.0,"Artist
Paul Manship (Sculptor)
Title
Dancer and Gazelles
Origin
United States
Date
1916
Medium
Bronze
Inscriptions
Inscribed: ""Paul Manship c 1916""
Dimensions
H.: 78.7 cm (31 in.) base: 84.5 × 25.4 cm (33 1/4 × 10 in.)
Credit Line
Friends of American Art Collection
Reference Number
1916.444",https://www.artic.edu/artworks/72198/dancer-and-gazelles
"Self-Portrait with Camera, c. 1917, Edward Steichen","Edward Steichen negotiated many spaces of display over the course of his career: from his early training as a painter and his involvement in the Photo-Secession, an amateur group led by Alfred Stieglitz; to his service as a military photographer, and then a studio photographer for Condé Nast magazines; and later, to his curatorial endeavors at the Museum of Modern Art, New York. This self-portrait, taken around 1917, presents the artist’s frank assessment of himself at a pivotal moment in his career. Distancing himself from the soft-focus sentimentality of the Photo-Secession, Steichen broke with his mentor, Alfred Stieglitz (who had earlier abandoned that group), and stopped painting. Responding in 1915 to a questionnaire from Stieglitz, Steichen declared his wish that photography galleries like Stieglitz’s remain receptive to new elements, such as the crisp and straightforward aesthetic advanced in this self-portrait.



Edward Steichen was an early champion of Pictorialism, which promoted photography as a fine art; a painter as well as a photographer, he photographed himself in 1902 in soft focus, holding an artist’s brush and palette, and produced the image as a handmade gum print. Fifteen years later, his style and intentions had changed. This self-portrait, made on the eve of Steichen’s participation in World War I, shows the artist in sharp clarity with his studio camera, assessing himself frankly and cementing his new identity as strictly a photographer. He served as the commander of the photographic division for the United States Army Expeditionary Forces Air Service, documenting terrain in preparation for bombing sorties (a position to which he returned during World War II). Steichen worked in the 1920s and 1930s in magazines and advertising, before becoming curator of photography at the Museum of Modern Art in New York.",3213.0,"Artist
Edward Steichen
Title
Self-Portrait with Camera
Origin
United States
Date
Made 1915–1925
Medium
Platinum print
Dimensions
25 × 19.8 cm (image); 33.8 × 29.2 cm (paper)
Credit Line
Restricted gifts of Brenda and Earl Shapiro and the Smart Family Foundation; Laura T. Magnuson Acquisition, Comer Foundation, The Mary and Leigh Block Endowment funds; restricted gifts of Sidney and Sondra Berman Epstein, Karen and Jim Frank, Marian Pawlick; Ethel T. Scarborough, Hugh Leander and Mary Trumbull Adams Memorial Endowment, Betty Bell Spooner funds; restricted gifts of Vicki and Thomas Horwich, Robin and Sandy Stuart; Samuel A. Marx Purchase Fund for Major Acquisitions, S. DeWitt Clough, Photographic Society, Irving and June Seaman Endowment, Morris L. Parker funds
Reference Number
2008.243
Copyright
© 2018 The Estate of Edward Steichen/Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/193403/self-portrait-with-camera
"Self-Portrait with Camera, c. 1917, Edward Steichen",For more on Edward Steichen’s work in the Art Institute’s collection visit the website: Edward Steichen’s World War I Years.,3213.0,"Artist
Edward Steichen
Title
Self-Portrait with Camera
Origin
United States
Date
Made 1915–1925
Medium
Platinum print
Dimensions
25 × 19.8 cm (image); 33.8 × 29.2 cm (paper)
Credit Line
Restricted gifts of Brenda and Earl Shapiro and the Smart Family Foundation; Laura T. Magnuson Acquisition, Comer Foundation, The Mary and Leigh Block Endowment funds; restricted gifts of Sidney and Sondra Berman Epstein, Karen and Jim Frank, Marian Pawlick; Ethel T. Scarborough, Hugh Leander and Mary Trumbull Adams Memorial Endowment, Betty Bell Spooner funds; restricted gifts of Vicki and Thomas Horwich, Robin and Sandy Stuart; Samuel A. Marx Purchase Fund for Major Acquisitions, S. DeWitt Clough, Photographic Society, Irving and June Seaman Endowment, Morris L. Parker funds
Reference Number
2008.243
Copyright
© 2018 The Estate of Edward Steichen/Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/193403/self-portrait-with-camera
"Point Breeze, the Estate of Joseph Napoleon Bonaparte at Bordentown, New Jersey, 1817/20, Charles B. Lawrence","Although based in Philadelphia, landscape and portrait painter Charles Lawrence was born near Bordentown, New Jersey, the site of the idyllic scene pictured here. Point Breeze was the name of the country estate owned by Joseph Napoleon Bonaparte (the older brother of the French emperor Napoleon I), who fled to America after his brother’s fall from power. Under a warm, golden light, Napoleon’s homestead presides atop a hill, with a stone bridge, lake, curving paths, gently sloping hills, and bucolic vegetation creating a picturesque vista. The artist’s tight, detailed style, infused with green and autumnal hues, aptly captures the romantic feel of this cultivated landscape.",3214.0,"Artist
Charles B. Lawrence
Title
Point Breeze, the Estate of Joseph Napoleon Bonaparte at Bordentown, New Jersey
Origin
Philadelphia
Date
c. 1817–1820
Medium
Oil on canvas
Dimensions
68.6 × 92.7 cm (27 × 36 1/2 in.)
Credit Line
Through prior acquisition of the Friends of American Art Collection
Reference Number
1987.170",https://www.artic.edu/artworks/69538/point-breeze-the-estate-of-joseph-napoleon-bonaparte-at-bordentown-new-jersey
"Aureus (Coin) Portraying Emperor Hadrian, 120/23, issued by Hadrian, Ancient Roman","Portraits of important people appear on local currency all around the world. The same was true in ancient Rome, which began producing its first coinage in the late 4th century BC. Early coins depicted the heads of gods and goddesses on the front side, often in profile, while the back depicted animals, natural resources, symbols, and references to historical events. It was not until 44 BC that the portrait of a living person—Julius Caesar—appeared on coins. Thereafter, profile portraits of rulers or other members of the imperial family became the standard subject on coins throughout the Roman Empire.",3218.0,"Culture
Ancient Roman
Title
Aureus (Coin) Portraying Emperor Hadrian
Origin
Roman Empire
Date
Struck 120 AD–123 AD
Medium
Gold
Dimensions
Diam. 1.9 cm; 7.34 g
Credit Line
Katherine K. Adler Memorial, Mr. and Mrs. Walter Alexander, and Ancient Art Purchase Funds
Reference Number
2004.144",https://www.artic.edu/artworks/182871/aureus-coin-portraying-emperor-hadrian
"Aureus (Coin) Portraying Emperor Hadrian, 120/23, issued by Hadrian, Ancient Roman","Inscriptions on coins help identify the ruler. While the front side depicted the sovereign’s portrait, the back was often used to communicate the ruler’s accomplishments or aspirations. Until Late Antiquity, portraits usually appeared in profile. The tiny images were carved by engravers into bronze dies, with one for the front and another for the back. The coins were then struck, one by one, in a process similar to how coins are created today.",3218.0,"Culture
Ancient Roman
Title
Aureus (Coin) Portraying Emperor Hadrian
Origin
Roman Empire
Date
Struck 120 AD–123 AD
Medium
Gold
Dimensions
Diam. 1.9 cm; 7.34 g
Credit Line
Katherine K. Adler Memorial, Mr. and Mrs. Walter Alexander, and Ancient Art Purchase Funds
Reference Number
2004.144",https://www.artic.edu/artworks/182871/aureus-coin-portraying-emperor-hadrian
"Aureus (Coin) Portraying Emperor Hadrian, 120/23, issued by Hadrian, Ancient Roman","Starting in 96 with the reign of Emperor Nerva, Rome was ruled by five wise leaders who came to be known as the “Good Emperors.” Nerva (reigned 96–98) was an honest and respected senator who enacted compassionate social programs. His rule ushered in a period of peace and prosperity, which is suggested by the sheer abundance of coins produced during this era as well as by the skill and artistry of the images created. Coins of this period, especially gold aurei like this one, were often perfectly round, well struck, and centered.",3218.0,"Culture
Ancient Roman
Title
Aureus (Coin) Portraying Emperor Hadrian
Origin
Roman Empire
Date
Struck 120 AD–123 AD
Medium
Gold
Dimensions
Diam. 1.9 cm; 7.34 g
Credit Line
Katherine K. Adler Memorial, Mr. and Mrs. Walter Alexander, and Ancient Art Purchase Funds
Reference Number
2004.144",https://www.artic.edu/artworks/182871/aureus-coin-portraying-emperor-hadrian
"Aureus (Coin) Portraying Emperor Hadrian, 120/23, issued by Hadrian, Ancient Roman","On this coin Hadrian - another ""Good Emperor"" - wears a short beard, initiating a trend that was popular among his successors for the next two centuries.",3218.0,"Culture
Ancient Roman
Title
Aureus (Coin) Portraying Emperor Hadrian
Origin
Roman Empire
Date
Struck 120 AD–123 AD
Medium
Gold
Dimensions
Diam. 1.9 cm; 7.34 g
Credit Line
Katherine K. Adler Memorial, Mr. and Mrs. Walter Alexander, and Ancient Art Purchase Funds
Reference Number
2004.144",https://www.artic.edu/artworks/182871/aureus-coin-portraying-emperor-hadrian
"Centre Bridge, 1904, Edward Willis Redfield","Edward Willis Redfield, a leading member of a group of Impressionists located in Bucks County, Pennsylvania, most frequently painted the landscape around his hand-built home in the river town of Center Bridge. His intimate familiarity with this land, and his commitment to recording its ever-changing appearance, is apparent in Centre Bridge, a wintry portrayal of the hillside above the town overlooking the Delaware River. Despite the painting’s look of immediacy, Redfield carefully composed the picture to emphasize the sweeping hillside and dramatic panoramic view of the valley, using a variety of brushstrokes. The flair of his technique and local flavor of his subject matter brought Redfield enormous critical and popular acclaim as the creator of art that seemed to reflect a distinctly American character: fresh, vigorous, and rough-hewn.",3219.0,"Artist
Edward Willis Redfield
Title
Centre Bridge
Origin
United States
Date
1904
Medium
Oil on canvas
Inscriptions
Signed lower right: EW Redfield
Dimensions
91.4 × 127 cm (36 × 50 in.)
Credit Line
W. Moses Willner Fund
Reference Number
1905.152",https://www.artic.edu/artworks/40773/centre-bridge
"Volute Krater (Mixing Bowl), About 340 BC, Ancient Greek","On the front of this vessel a young warrior and a tutor or philosopher are shown standing in a naiskos (tomb) surrounded by attendants with offerings; above them is the head of the mythical poet and singer, Orpheus.",3221.0,"Culture
Ancient Greek
Title
Volute Krater (Mixing Bowl)
Origin
Apulia
Date
340 BC
Medium
terracotta, decorated in the red-figure technique
Dimensions
78 × 48 38.1 cm (30 3/4 × 18 7/8 × 15 in.)
Credit Line
Katherine K. Adler Memorial Fund
Reference Number
1984.7",https://www.artic.edu/artworks/102078/volute-krater-mixing-bowl
"Volute Krater (Mixing Bowl), About 340 BC, Ancient Greek","On the back, another naiskos (tomb) is decorated with large white figures. Since the krater is a funerary vessel, these figures may be symbolic representations of the dead or they may depict marble statues of the tomb’s occupants.",3221.0,"Culture
Ancient Greek
Title
Volute Krater (Mixing Bowl)
Origin
Apulia
Date
340 BC
Medium
terracotta, decorated in the red-figure technique
Dimensions
78 × 48 38.1 cm (30 3/4 × 18 7/8 × 15 in.)
Credit Line
Katherine K. Adler Memorial Fund
Reference Number
1984.7",https://www.artic.edu/artworks/102078/volute-krater-mixing-bowl
"Academic Study of a Reclining Male Nude, c. 1750, François Boucher","As an influential professor at the Royal Academy, Boucher taught life drawing. A savvy businessman, he realized the potential of producing etchings after his studies from life so that there might be instruction in provincial centers as well. This drawing—a dazzling demonstration of his technique of comingling red, black, and white chalks—was one of those reproduced.",3227.0,"Artist
François Boucher
Title
Academic Study of a Reclining Male Nude
Origin
France
Date
1745–1755
Medium
Black chalk, with stumping and touches of red chalk, heightened with white chalk, on cream laid paper, laid down on cream laid paper
Inscriptions
Inscribed on an eighteenth century mount, verso, in pen and brown ink: ""fragile / à Madame (Verger)/ à Dèves / fragile""
Dimensions
356 × 448 mm
Credit Line
Regenstein Endowment Fund
Reference Number
2009.42",https://www.artic.edu/artworks/196175/academic-study-of-a-reclining-male-nude
"Jaguar Standing, 1830/50, Antoine Louis Barye","A Romantic artist working in Paris, Barye was the foremost master of bronze animal sculpture and the initiator of a school called the ""Animaliers."" A tireless observer of animal form and habits, Barye often sketched at the Paris zoo. Back in his studio, the artist used his imagination to transform his quick studies of caged animals into highly finished drawings that situate the animals in a more exotic natural environment.",3230.0,"Artist
Antoine Louis Barye
Title
Jaguar Standing
Origin
France
Date
1830–1850
Medium
Watercolor, with black crayon, touches of gouache, and wiping, on cream laid paper, laid down on Japanese paper
Dimensions
250 × 335 mm
Credit Line
Restricted gift of Mrs. Potter Palmer II
Reference Number
1930.818",https://www.artic.edu/artworks/6198/jaguar-standing
"Portrait of Alphonse Maureau, 1878/79, Édouard Manet","One of the earliest portrait pastels executed by Manet, this dashing subject was the painter Alphonse Maureau, an habitue of the cafe La Nouvelle Athenes.",3242.0,"Artist
Édouard Manet
Title
Portrait of Alphonse Maureau
Origin
France
Date
1878–1879
Medium
Pastel on canvas
Inscriptions
Inscribed lower right: ""E.M.""
Dimensions
547 × 452 mm
Credit Line
Bequest of Kate L. Brewster
Reference Number
1950.123",https://www.artic.edu/artworks/90258/portrait-of-alphonse-maureau
"Rebecca Salsbury Strand, 1922, Alfred Stieglitz","For more on the Alfred Stieglitz collection at the Art Institute, along with in-depth object information, please visit the website: The Alfred Stieglitz Collection.",3244.0,"Artist
Alfred Stieglitz
Title
Rebecca Salsbury Strand
Origin
United States
Date
Made 1922
Medium
Gelatin silver print
Inscriptions
Unmarked recto; inscribed verso, on second mount, upper left, in graphite: ""214 E""
Dimensions
9.1 × 11.8 cm (image/paper/first mount); 34.7 × 25.7 cm (second mount)
Credit Line
Alfred Stieglitz Collection
Reference Number
1949.696",https://www.artic.edu/artworks/66278/rebecca-salsbury-strand
