artwork_title,description_text,index,metadata,url
"Aureus (Coin) Portraying Emperor Caracalla, AD 204 (January/April), issued by Septimius Severus, Ancient Roman","Obverse: Bust of Caracalla right, laureate, wearing cuirass and paludamentum
Reverse: Victory, partly draped, advancing left, holding wreath and palm",5206.0,"Culture
Ancient Roman
Title
Aureus (Coin) Portraying Emperor Caracalla
Origin
Rome
Date
204 AD
Medium
Gold
Inscriptions
Obverse: ANTON.P.AVG PON TR P VII ""Antoninus Pius Augustus, Pontif, holding Tribunican Power for Seventh Time"" Reverse: VICT PART.MAX ""Great Parthian Victory""
Dimensions
Diam. 2.1 cm; 7.23 g
Credit Line
Gift of Martin A. Ryerson
Reference Number
1922.4884",https://www.artic.edu/artworks/5667/aureus-coin-portraying-emperor-caracalla
"Aureus (Coin) Portraying Emperor Caracalla, AD 204 (January/April), issued by Septimius Severus, Ancient Roman","This coin showing the 16 year old prince was issued by his father, Emperor Septimius Severus. The inscription details the honor (Pontifex - ""priest"") and powers (Tribunitian) that the emperor had granted to his son six years earlier. The reverse image shows a winged Victory offering a wreath and palm frond to celebrate the emperor’s ""Great Parthian Victory"", spelled out in the inscription.",5206.0,"Culture
Ancient Roman
Title
Aureus (Coin) Portraying Emperor Caracalla
Origin
Rome
Date
204 AD
Medium
Gold
Inscriptions
Obverse: ANTON.P.AVG PON TR P VII ""Antoninus Pius Augustus, Pontif, holding Tribunican Power for Seventh Time"" Reverse: VICT PART.MAX ""Great Parthian Victory""
Dimensions
Diam. 2.1 cm; 7.23 g
Credit Line
Gift of Martin A. Ryerson
Reference Number
1922.4884",https://www.artic.edu/artworks/5667/aureus-coin-portraying-emperor-caracalla
"Vajradhara Buddha Seated Holding a Thunderbolt (Vajra) and Bell (Ghanta), 15th century","This silver ﬁgure, though adorned like a bodhisattva, is more likely the Buddha Vajradhara. It probably served as the center of a three-dimensional mandala. The Buddha sits in the meditation posture while holding a vajra (thunderbolt) and bell in a gesture known as vajrahumkara (the adamantine sound). Certain sects of Himalayan Buddhism consider Vajradhara the creator and supreme power. He is the originator of the Five Transcendental Buddhas and embodies shunyata (voidness).",5207.0,"Title
Vajradhara Buddha Seated Holding a Thunderbolt (Vajra) and Bell (Ghanta)
Origin
Southern Tibet
Date
1401–1500
Medium
Silver and semiprecious stones
Dimensions
16.5 x 10 x 7.6 cm (6 1/2 x 3 15/16 x 3 in.)
Credit Line
Gift of Marilynn B. Alsdorf
Reference Number
2014.1031",https://www.artic.edu/artworks/148390/vajradhara-buddha-seated-holding-a-thunderbolt-vajra-and-bell-ghanta
"Untitled (Ocean), 1968, Vija Celmins","Vija Celmins’s subtle reworking of a photograph has imbued this oceanscape with an intimacy in perspective and a univesal timelessness in feeling. She effaced the perpetual flux and infinite quality of the ocean by narrowing the field of vision; by truncating the scene, she isolated a segment of an otherwise vast panorama. A variety of lead densities produces the soft monochromatic forms of the undulating water. Celmins eliminated color and compositional devices, producing a field of pattern and texture-a process evincing the naturalist landscape and abstract expressionist traditions that influenced her work.",5208.0,"Artist
Vija Celmins
Title
Untitled (Ocean)
Origin
United States
Date
Made 1968
Medium
Graphite on paper
Dimensions
355 x 475 mm (sight)
Credit Line
Gift of Lannan Foundation
Reference Number
1997.106",https://www.artic.edu/artworks/146880/untitled-ocean
"Canopic Jar of the Overseer of the Builders of Amun, Amenhotep, New Kingdom, Dynasty 18, reign of Amenhotep II (about 1427–1400 BC), Ancient Egyptian","During the mummification process, the liver, lungs, stomach, and intestines were removed from the body, separately mummified, and stored in the tomb in four vessels, called Canopic jars. Each organ was placed under the protection of a deity whose head often appears on the stopper of each jar, however the head on this jar depicts the deceased man, named Amunhotep, for whom it was made. Amunhotep held an important civil job as an overseer of building contractors involved in the cult of Amon, the primary god of Thebes (modern-day Luxor in Egypt).",5224.0,"Culture
Ancient Egyptian
Title
Canopic Jar of the Overseer of the Builders of Amun, Amenhotep
Origin
Egypt
Date
Made 1427 BC–1400 BC
Medium
terracotta and pigment
Inscriptions
Words spoken by Neith: “I place my arms on that which is in me, I protect the Hapi which is in me [of] the Overseer of the Builders of Amun, Amenhotep, revered by Hapi, Amenhotep.”
Dimensions
a (jar): 31.7 × 19 × 19.6 cm (12 1/5 × 7 1/5 × 7 3/4 in.) b (lid): 12.7 × 12.7 × 13.3 cm (5 × 5 × 5 1/4 in.)
Credit Line
Gift of Henry H. Getty, Charles L. Hutchinson, and Norman W. Harris
Reference Number
1892.37a-b",https://www.artic.edu/artworks/120264/canopic-jar-of-the-overseer-of-the-builders-of-amun-amenhotep
"A Path in the Woods, n.d., Philips de Koninck","This drawing is attributed to Philips de Koninck, an accomplished student of Rembrandt, who also learned the art of landscape from his brother, Jacob de Koninck. In painting he produced some superb flat panoramas with luminous skies; his landscape drawings reveal an elegant and calligraphic line.",5225.0,"Artist
Philips de Koninck
Title
A Path in the Woods
Origin
Holland
Date
1639–1688
Medium
Pen and brown ink with brush and brown wash, with touches of red chalk and white heightening, on tan laid paper
Dimensions
211 x 187 mm
Credit Line
Worcester Sketch Fund
Reference Number
1959.550",https://www.artic.edu/artworks/11139/a-path-in-the-woods
"Young Woman Riding a Phoenix, 1765, Suzuki Harunobu","Here, a beautiful young woman riding on a phoenix holds pan pipes (sho) in her hands. The numbers for the long months of the year are visible on her sleeve.
This subject probably refers to a Chinese immortal. One possibility is the sage who was known for his enchanting flute playing, while another is the sage who was often pictured riding a phoenix.",5226.0,"Artist
Suzuki Harunobu
Title
Young Woman Riding a Phoenix
Origin
Japan
Date
1760–1770
Medium
Color woodblock print; chuban yoko-e
Dimensions
20.5 x 27.7 cm (8 x 10 7/8 in.)
Credit Line
Clarence Buckingham Collection
Reference Number
1942.87",https://www.artic.edu/artworks/44206/young-woman-riding-a-phoenix
"Susan in a Straw Bonnet, c. 1883, Mary Cassatt","Mary Cassatt preferred to use friends, relatives, and close acquaintances as her models. Susan was a cousin of Cassatt’s housekeeper Mathilde Valet and frequently posed for Cassatt in the early 1880s.",5227.0,"Artist
Mary Cassatt
Title
Susan in a Straw Bonnet
Origin
United States
Date
1878–1888
Medium
Pastel on paper
Inscriptions
Signed recto, lower left
Dimensions
24 1/2 x 20 1/8 in
Credit Line
Gift of Kate L. Brewster
Reference Number
1950.119",https://www.artic.edu/artworks/68384/susan-in-a-straw-bonnet
"Tea Bowl and Dish, c. 1784/95, Chinese export porcelain","This tea bowl and dish, decorated with an American sailing vessel and the initials CWJER (or CW & ER), are among the many examples of souvenir ware that captains and trade merchants special ordered from the porcelain shops in Canton to commemorate their journeys. The decoration on these pieces is of a more personal character than the average stock porcelain. Motifs for commemorative ware were most often copied from illustrations on mercantile and cargo documentation and thus probably bore little resemblance to the actual vessels.",5231.0,"Artist
Chinese export porcelain
Title
Tea Bowl and Dish
Origin
United States
Date
c. 1784–1795
Medium
Porcelain
Dimensions
Cup: 4.5 × 8.6 cm (1 3/4 × 3 3/8 in.) Saucer: 3 × 14.1 cm (1 3/16 × 5 9/16 in.)
Credit Line
Bequest of Frederick S. Colburn
Reference Number
1958.222a-b",https://www.artic.edu/artworks/7782/tea-bowl-and-dish
"Drawing Room Cabinet, 1871/72, Bruce James Talbert","This drawing-room cabinet was conceived by Bruce James Talbert, a prolific designer in Victorian Britain who drew inspiration from such widely divergent sources as Gothic architecture and Japanese art. Like many of his colleagues in the second half of the 19th century, Talbert often wrestled with how to foster fine design and craftsmanship in the face of increasing industrialization and mechanization. He simplified and popularized the Gothic style first advocated by Augustus Pugin earlier in the century, and offered his designs to furniture manufacturers such as Gillow and Company of Lancaster, who made the Art Institute’s cabinet.",5233.0,"Artist
Bruce James Talbert (Designer)
Title
Drawing Room Cabinet
Origin
Lancaster
Date
1871–1872
Medium
Walnut, ebony, boxwood, thuya, maple, and other woods, gilding, and lacquered brass mounts
Dimensions
148.6 x 166.4 x 52.1 cm (58 1/2 x 65 1/2 x 20 1/2 in.)
Credit Line
Gift of the Antiquarian Society through the Mrs. Edgar J. Uihlein Fund
Reference Number
1992.632",https://www.artic.edu/artworks/120412/drawing-room-cabinet
