artwork_title,description_text,index,metadata,url
"A Way of Flying, from Disparates, published as plate 13 in Los Proverbios (Proverbs), 1815–17, published 1864, Francisco José de Goya y Lucientes","Near the end of his life, Francisco de Goya created a satirical series of etchings published as Los proverbios (Proverbs). The series was also known as Los disparates, meaning “nonsense” or “follies.” Although Goya often used flying as a symbol of man’s evil and vanity, this group of prints contains some of his most mysterious and complex imagery, which he intentionally left open to many interpretations.",9402.0,"Artist
Francisco José de Goya y Lucientes
Title
A Way of Flying, from Disparates, published as plate 13 in Los Proverbios (Proverbs)
Origin
Spain
Date
Made 1815–1817
Medium
Etching and aquatint in brown-black on ivory wove paper
Dimensions
218 x 325 mm (image); 245 x 354 mm (plate); 331 x 497 mm (sheet)
Credit Line
The Charles Deering Collection
Reference Number
1927.3322",https://www.artic.edu/artworks/129714/a-way-of-flying-from-disparates-published-as-plate-13-in-los-proverbios-proverbs
"First Anti-Vietnam War March, 1967, LeRoy Henderson","After early studies in fine art, LeRoy Henderson turned to photojournalism in the 1960s, eventually contributing to magazines such as Black Enterprise, Essence, Jet, Newsweek, and New York. He shot this photograph at an antiwar protest organized by the Black United Action Front in which participants, led by civil rights activists Stokely Carmichael and Floyd McKissick, marched from Harlem to Central Park. In printed and shouted slogans such as the one seen here, marchers linked the war in Vietnam to struggles for justice at home.",9407.0,"Artist
LeRoy Henderson
Title
First Anti-Vietnam War March
Origin
United States
Date
Made 1967
Medium
Gelatin silver print
Dimensions
20.6 × 30.5 cm (image); 27.8 × 36 cm (paper)
Credit Line
Restricted gift of Artworkers Retirement Society
Reference Number
2014.76
Copyright
© 1967 LeRoy Henderson.",https://www.artic.edu/artworks/221646/first-anti-vietnam-war-march
"In a Chiaroscuro, from The Blue Guitar, 1976–77, David Hockney","Since the early 1960s, David Hockney has sought ways to meld his modern aesthetic style with highly personalized subject matter. He started by inserting fragments of poems into his paintings, as, for example, in We Two Boys Together Clinging (1961), which integrates two lines from a Walt Whitman poem of the same title. Fifteen years later, inspired by Wallace Stevens’s “The Man with the Blue Guitar” (1937), with its themes of representation and imaginative transformation, Hockney made 10 drawings in colored inks and crayons. With the aid of master printer Aldo Crommelynck those drawings were converted into 20 mixed intaglio prints using a color-etching process initially developed for Pablo Picasso.",9419.0,"Artist
David Hockney
Title
In a Chiaroscuro, from The Blue Guitar
Origin
United States
Date
Made 1976–1977
Medium
Color etching and aquatint from two copper plates on white wove paper
Dimensions
345 x 425 mm (plate); 525 x 460 mm (sheet)
Credit Line
Mrs. Solomon B. Smith Memorial Fund
Reference Number
1978.23.9",https://www.artic.edu/artworks/131306/in-a-chiaroscuro-from-the-blue-guitar
"In a Chiaroscuro, from The Blue Guitar, 1976–77, David Hockney","While not a literal illustration of Stevens’s poem, the print series The Blue Guitar interprets its themes in visual terms, and most of the images show Hockney’s love of Picasso. The print Old Guitarist juxtaposes the Art Institute’s famous painting of 1903–04 (1926.253) with later Picasso iconography. Other sheets likewise contrast Picasso’s different phases within the same image; throughout the series, Hockney distinguishes the disparate styles by using different colors.",9419.0,"Artist
David Hockney
Title
In a Chiaroscuro, from The Blue Guitar
Origin
United States
Date
Made 1976–1977
Medium
Color etching and aquatint from two copper plates on white wove paper
Dimensions
345 x 425 mm (plate); 525 x 460 mm (sheet)
Credit Line
Mrs. Solomon B. Smith Memorial Fund
Reference Number
1978.23.9",https://www.artic.edu/artworks/131306/in-a-chiaroscuro-from-the-blue-guitar
"In a Chiaroscuro, from The Blue Guitar, 1976–77, David Hockney","It is perhaps Hockney’s Blue Guitar that has perpetuated the idea that Wallace Stevens was similarly inspired by Picasso’s Old Guitarist. Although Stevens was familiar with modern art and no doubt saw the painting when it was exhibited at the Wadsworth Atheneum in 1934, he insisted that no one picture inspired his famous poem.",9419.0,"Artist
David Hockney
Title
In a Chiaroscuro, from The Blue Guitar
Origin
United States
Date
Made 1976–1977
Medium
Color etching and aquatint from two copper plates on white wove paper
Dimensions
345 x 425 mm (plate); 525 x 460 mm (sheet)
Credit Line
Mrs. Solomon B. Smith Memorial Fund
Reference Number
1978.23.9",https://www.artic.edu/artworks/131306/in-a-chiaroscuro-from-the-blue-guitar
"Altar Vessel, Early/mid–20th century, Gur","Across the Gur-speaking region, individuals and families establish altars to honor and commune with influential spirits. Making altar vessels is the work of highly accomplished potters. The spikes on these vessels reflect a practice that is found across West Africa. Among the Lobi, such spikes symbolize fertility, fecundity, and protection. On this vessel, a chameleon, a symbol of wealth, stands squarely on the lid used to protect the powerful substances within from natural and supernatural contamination. [See also 2005.235].",9422.0,"Culture
Gur
Title
Altar Vessel
Origin
Burkina Faso
Date
1900–1975
Medium
Terracotta
Dimensions
43.2 × 38.1 cm (17 × 15 in.)
Credit Line
Arnold Crane Fund; Irving Dobkin Endowment; through prior acquisitions of Katharine Kuh
Reference Number
1998.520",https://www.artic.edu/artworks/151360/altar-vessel
"Bal Paré (The Jewel Ball), 1774, Antoine-Jean Duclos","Augustin de Saint-Aubin was immensely successful as a designer and printmaker. He etched over 500 profile portraits and countless vignettes for book illustrations. Antoine-Jean Duclos, who specialized in illustration, was one of his best pupils. Duclos is known for two large engravings-The Concert and al Parethat he made in 1774 after drawings shown by Augustin in the Salon of 1773. In this print, Edmond and Jules de Goncourt noted Augustin had ""the unique fortune of having fixed the physiognomy of France in its most delicious moment.”",9425.0,"Artist
Antoine-Jean Duclos
Title
Bal Paré (The Jewel Ball)
Origin
France
Date
Made 1774
Medium
Etching and engraving on ivory laid paper
Dimensions
295 × 418 mm (image); 365 × 480 (plate); 384 × 501 (sheet)
Credit Line
Restricted gift of Kaye and Howard Haas
Reference Number
1985.396",https://www.artic.edu/artworks/104239/bal-pare-the-jewel-ball
"Seated Female Nude, n.d., Pierre Paul Prud’hon","For many years in a private Chicago collection and long desired for the museum, this striking drawing appeared for auction in 1996 and was purchased by Dorothy Edinburg for her collection at the Art Institute of Chicago. It is one of about 100 male and female nude studies in black and white chalk on blue paper that the artist made between 1810 and 1821. This model has been identified as the dark-haired beauty Marguerite, who famously caught the eye of Frederick William III, king of Prussia, in Prud’hon’s studio in 1814.",9431.0,"Artist
Pierre Paul Prud'hon
Title
Seated Female Nude
Origin
France
Date
1778–1823
Medium
Black and white chalks, with stumping, on blue laid paper
Dimensions
520 × 311 mm
Credit Line
Gift of Dorothy Braude Edinburg to the Harry B. and Bessie K. Braude Memorial Collection
Reference Number
2013.1008",https://www.artic.edu/artworks/145815/seated-female-nude
"Gunner’s Linstock (Matchholder) combined with Spear, 1600/30","Pole arms (staff weapons) were used not only in warfare and hunting, but also in sporting combat and ceremonies. The term refers to a family of edged weapons attached to wooden staffs. With the exception of the lance, which remained the weapon of the mounted knight, all other staff weapons were wielded by men on foot by 1600. With the development of firearms and their introduction as infantry weapons, pole arms lost their importance on the field, and from the mid-16th century, they were reserved for use in sporting contests and by princely bodyguards for ceremony and parade. The blades lent themselves to embellishment—engraving, etching, or other forms of decoration—and provided a perfect surface for the coats of arms of noble or princely families. The ceremonial use of staff weapons continues to this day with the Swiss Guards at the Vatican and Britain’s Yeomen of the Royal Guard.",9434.0,"Title
Gunner's Linstock (Matchholder) combined with Spear
Origin
Italy
Date
1600–1635
Medium
Steel, wood (oak), bronze, and iron
Dimensions
L. 203.2 cm (80 in.) Blade with socket L. 36.2 cm (14 1/4 in.) Wt. 4 lb. 4 oz.
Credit Line
George F. Harding Collection
Reference Number
1982.2364",https://www.artic.edu/artworks/106518/gunner-s-linstock-matchholder-combined-with-spear
"Death of Atilius Regulus, 1662, Salvator Rosa","Salvator Rosa paired this large-scale etching with a similarly oversize print of the crucifixion of Polycrates (the painting is also in the Art Institute collection, 1942.292). He dedicated this etching—depicting the gruesome end of the stalwart Roman consul Atilius Regulus at the hands of the Carthaginians—to his best friend, Giovanni Battista Riccardi, urging him to stay strong in the face of adverse fortune, just as Atilius Regulus “remains a firm center in the midst of so many nails.”",9435.0,"Artist
Salvator Rosa
Title
Death of Atilius Regulus
Origin
Italy
Date
Made 1661–1662
Medium
Etching with drypoint on thick ivory laid paper
Dimensions
462 x 726 mm (plate); 527 x 763 mm (sheet)
Credit Line
John H. Wrenn Memorial Endowment
Reference Number
1973.445",https://www.artic.edu/artworks/45208/death-of-atilius-regulus
"The Terminal, 1893, printed 1920/39, Alfred Stieglitz","Stieglitz took this photograph in front of the Old Post Office in New York, where the Third Avenue railway system and the Madison Avenue streetcar system had their terminals. He reflected on his creation of the work 45 years later: “Naturally there was snow on the ground. A driver in a rubber coat was watering his steaming horses. There seemed to be something related to my deepest feeling in what I saw, and I decided to photograph what was within me.” For Stieglitz, who had returned from Europe to find that everyday use of the Kodak camera had supplanted serious photography, The Terminal represented new possibilities for photography and the hope for “an America in which I could breathe as a free man.”",9437.0,"Artist
Alfred Stieglitz
Title
The Terminal
Origin
United States
Date
Made 1893
Medium
Gelatin silver print
Inscriptions
Unmarked recto; inscribed verso, on second mount, lower left, in graphite: ""128 B""
Dimensions
8.8 × 11.3 cm (image/paper/first mount); 31.7 × 25.5 cm (second mount)
Credit Line
Alfred Stieglitz Collection
Reference Number
1949.706",https://www.artic.edu/artworks/66312/the-terminal
"The Terminal, 1893, printed 1920/39, Alfred Stieglitz","For more on the Alfred Stieglitz collection at the Art Institute, along with in-depth object information, please visit the website: The Alfred Stieglitz Collection.",9437.0,"Artist
Alfred Stieglitz
Title
The Terminal
Origin
United States
Date
Made 1893
Medium
Gelatin silver print
Inscriptions
Unmarked recto; inscribed verso, on second mount, lower left, in graphite: ""128 B""
Dimensions
8.8 × 11.3 cm (image/paper/first mount); 31.7 × 25.5 cm (second mount)
Credit Line
Alfred Stieglitz Collection
Reference Number
1949.706",https://www.artic.edu/artworks/66312/the-terminal
"The Flight into Egypt, from the Life of the Virgin, c. 1504–05, published 1511, Albrecht Dürer","Early in his career Albrecht Dürer set out to meet Martin Schongauer but arrived after the famous printmaker’s death. This woodcut from The Life of the Virgin, one of Dürer’s three major illustrated books along with The Passion and The Apocalypse, represents an homage to Schongauer. Compared to Schongauer’s print of the scene, Dürer’s image shares an interest in a variety of exotic vegetation (palms) and desert creatures (lizards) and by suggesting the arid nature of the landscape, visually reinforces how far the family had to travel to escape the persecution of Herod’s Massacre of the Innocents.",9438.0,"Artist
Albrecht Dürer
Title
The Flight into Egypt, from the Life of the Virgin
Origin
Germany
Date
Made 1504–1505
Medium
Woodcut in black on ivory laid paper
Dimensions
301 x 210 mm (image); 452 x 308 mm (sheet)
Credit Line
Clarence Buckingham Collection
Reference Number
1919.2604",https://www.artic.edu/artworks/77895/the-flight-into-egypt-from-the-life-of-the-virgin
"The Singer and the Lute Player, c. 1495, Israhel van Meckenem, the younger","This engraving by Israhel van Meckenem is from a series of 12 prints that depicts amorous couples in elaborately furnished interiors. Its suggestive scene depicts a young couple eagerly anticipating a liaison—musical or otherwise. In his lap, the man holds a lute, an instrument frequently likened to the female body, and he stares intently at his companion, who pauses in reading her musical scroll to return his gaze. The small dog in chains near his feet is meant to symbolize the captivating power of music and beautiful women.",9445.0,"Artist
Israhel van Meckenem, the younger
Title
The Singer and the Lute Player
Origin
Germany
Date
1490–1500
Medium
Engraving in black on tan laid paper
Dimensions
155 × 107 mm
Credit Line
Bequest of Mrs. Potter Palmer, Jr.
Reference Number
1956.851",https://www.artic.edu/artworks/3805/the-singer-and-the-lute-player
