artwork_title,description_text,index,metadata,url
"Study of a Male Nude, 1858, Hilaire Germain Edgar Degas","French artists in Rome often gathered at the Villa Medici for after-dinner drawing sessions. On one such occasion, in the company of Gustave Moreau, the young Degas made this study. The two artists depicted the same nude, but from different vantage points. Degas dated his study “1857 ”speculatively, many years later, but Moreau recorded “1858” at the time. The model’s dramatic pose—raised arm, eyes turned heavenward—was in keeping with the large-scale paintings favored by the French state in the 1850s. These tended to show heroic subject matter; the figure here could have been a potential prototype for a multifigure composition.",6603.0,"Artist
Hilaire Germain Edgar Degas
Title
Study of a Male Nude
Origin
France
Date
Made 1858
Medium
Graphite on pink wove paper with pink and blue fibers, altered to buff
Dimensions
205 × 281 mm
Credit Line
Gift of Dorothy Braude Edinburg to the Harry B. and Bessie K. Braude Memorial Collection
Reference Number
2013.924",https://www.artic.edu/artworks/185909/study-of-a-male-nude
"Tetradrachm (Coin) Depicting the Goddess Persephone, 310/307 BC, Ancient Greek","Obverse: Head of Persephone to right; crown of grain
Reverse: Nike seminude holding a hammer and facing trophy",6605.0,"Culture
Ancient Greek
Title
Tetradrachm (Coin) Depicting the Goddess Persephone
Origin
Syracuse
Date
310 BC–307 BC
Medium
Silver
Inscriptions
Obverse: ΚΟΡΑΣ ""Coin of Kore"" Reverse: [ΑΓΑΘΟ]ΚΛΕΙΟΣ ""Coin of Agathocles""
Dimensions
Diam. 2.8 cm; 17.02 g
Credit Line
Gift of Martin A. Ryerson
Reference Number
1922.4908",https://www.artic.edu/artworks/111011/tetradrachm-coin-depicting-the-goddess-persephone
"A Picture of Ourselves, from The Blue Guitar, 1976–77, David Hockney","Since the early 1960s, David Hockney has sought ways to meld his modern aesthetic style with highly personalized subject matter. He started by inserting fragments of poems into his paintings, as, for example, in We Two Boys Together Clinging (1961), which integrates two lines from a Walt Whitman poem of the same title. Fifteen years later, inspired by Wallace Stevens’s “The Man with the Blue Guitar” (1937), with its themes of representation and imaginative transformation, Hockney made 10 drawings in colored inks and crayons. With the aid of master printer Aldo Crommelynck those drawings were converted into 20 mixed intaglio prints using a color-etching process initially developed for Pablo Picasso.",6611.0,"Artist
David Hockney
Title
A Picture of Ourselves, from The Blue Guitar
Origin
United States
Date
Made 1976–1977
Medium
Color etching and aquatint from two copper plates on white wove paper
Dimensions
345 x 425 mm (plate); 525 x 460 mm (sheet)
Credit Line
Mrs. Solomon B. Smith Memorial Fund
Reference Number
1978.23.12",https://www.artic.edu/artworks/131309/a-picture-of-ourselves-from-the-blue-guitar
"A Picture of Ourselves, from The Blue Guitar, 1976–77, David Hockney","While not a literal illustration of Stevens’s poem, the print series The Blue Guitar interprets its themes in visual terms, and most of the images show Hockney’s love of Picasso. The print Old Guitarist juxtaposes the Art Institute’s famous painting of 1903–04 (1926.253) with later Picasso iconography. Other sheets likewise contrast Picasso’s different phases within the same image; throughout the series, Hockney distinguishes the disparate styles by using different colors.",6611.0,"Artist
David Hockney
Title
A Picture of Ourselves, from The Blue Guitar
Origin
United States
Date
Made 1976–1977
Medium
Color etching and aquatint from two copper plates on white wove paper
Dimensions
345 x 425 mm (plate); 525 x 460 mm (sheet)
Credit Line
Mrs. Solomon B. Smith Memorial Fund
Reference Number
1978.23.12",https://www.artic.edu/artworks/131309/a-picture-of-ourselves-from-the-blue-guitar
"A Picture of Ourselves, from The Blue Guitar, 1976–77, David Hockney","It is perhaps Hockney’s Blue Guitar that has perpetuated the idea that Wallace Stevens was similarly inspired by Picasso’s Old Guitarist. Although Stevens was familiar with modern art and no doubt saw the painting when it was exhibited at the Wadsworth Atheneum in 1934, he insisted that no one picture inspired his famous poem.",6611.0,"Artist
David Hockney
Title
A Picture of Ourselves, from The Blue Guitar
Origin
United States
Date
Made 1976–1977
Medium
Color etching and aquatint from two copper plates on white wove paper
Dimensions
345 x 425 mm (plate); 525 x 460 mm (sheet)
Credit Line
Mrs. Solomon B. Smith Memorial Fund
Reference Number
1978.23.12",https://www.artic.edu/artworks/131309/a-picture-of-ourselves-from-the-blue-guitar
"Pectoral, A.D. 200/800, Maya","This elegant chest ornament would have been part of a ruler’s ceremonial regalia. In Maya society, as among other Amerindian peoples, a ruler’s attire indicated rank, religious function, and place of origin. Such dress was highly regulated, and only members of the nobility wore jade and other greenstones as an expression of their wealth and high status. Moreover, these rare and valued stones were considered to be inherently sacred and powerful. By wearing jade regalia, kings directly associated themselves with the youthful green maize plant and life-giving blue-green waters.",6617.0,"Culture
Maya
Title
Pectoral
Origin
México
Date
200 AD–800 AD
Medium
Jadeite
Dimensions
7 × 7 cm (2 3/4 × 2 3/4 in.)
Credit Line
Ada Turnbull Hertle Fund
Reference Number
1968.618",https://www.artic.edu/artworks/30374/pectoral
"Sunday School Picnic Quilt, 1932, Jennie C. Trein","Jennie Trein, an accomplished quilt maker who reportedly made over one hundred quilts, designed this one to commemorate the collected memories of many a Sunday picnic. In a compression of time and space that mirrors the nature of memory, the quilt depicts both recurring and singular events as happening simultaneously. For example, in the border of the quilt, at top right, Trein depicts herself with her small twin daughters en route to the picnic, but in the central picnic scene, she illustrates one of her daughters as an adult, dressed in her nurse’s uniform and with a dog on a leash. Similarly, the young couple hiding behind the cabin is also shown eloping on horseback off in the distance.
—Making Memories: Quilts as Souvenirs, October 20, 2017-April 1, 2018",6618.0,"Artist
Jennie C. Trein
Title
Sunday School Picnic Quilt
Origin
Pennsylvania
Date
Made 1932
Medium
Appliquéd, pieced and embroidered quilt; dyed and printed cotton, linen and rayon plain, twill, satin and patterned weave fabrics; cotton, silk and rayon embroidery fabrics; plastic liberty bell charm
Dimensions
214 x 213.2 cm (84 1/4 x 84 in.)
Credit Line
Robert Allerton and The Christa C. Mayer Thurman Textile Endowments
Reference Number
2001.450",https://www.artic.edu/artworks/158426/sunday-school-picnic-quilt
"Untitled, 1965, Beauford Delaney","After living and working for years in New York, where he painted in a boldly expressionistic figurative style (see his Self-Portrait, 1991.27), Beauford Delaney moved to Paris in 1953, seeking greater personal and artistic freedom. There he joined a group of African American expatriates, including Richard Wright and James Baldwin, and embraced abstraction, producing works that explore different effects of color and light. This composition features a vibrant yellow palette typical of Delaney’s work; yellow was his preferred hue, and it carried associations with the sun and held a personal, spiritual significance. Interweaving the yellow with green and orange pigments, he created a lyrical, tapestry-like effect of layered brushwork.",6619.0,"Artist
Beauford Delaney
Title
Untitled
Origin
United States
Date
1965
Medium
Oil on canvas
Dimensions
53.3 × 66 cm (21 × 26 in.)
Credit Line
Gift of Clarence S. Wilson Jr. and Helena Chapellín Wilson
Reference Number
1992.282",https://www.artic.edu/artworks/117189/untitled
"Autumn, Yosemite Valley, c. 1933, printed 1936, Ansel Adams","For more on the Alfred Stieglitz collection at the Art Institute, along with in-depth object information, please visit the website: The Alfred Stieglitz Collection.",6620.0,"Artist
Ansel Adams
Title
Autumn, Yosemite Valley
Origin
United States
Date
Made 1930–1936
Medium
Gelatin silver print
Dimensions
18.9 × 24 cm (image/paper); 33 × 41.1 cm (mount)
Credit Line
Alfred Stieglitz Collection
Reference Number
1949.660
Copyright
© The Ansel Adams Publishing Rights Trust.",https://www.artic.edu/artworks/66175/autumn-yosemite-valley
"Avey, from Cane, 2000, Martin Puryear","Jean Toomer’s Cane is regarded as the highest literary achievement of the Harlem Renaissance and a masterpiece of African American writing, a blend of fiction, poetry, and drama set alternately in rural Georgia and Washington, D.C., among other locations. Puryear first read Cane while he was teaching at Fisk University, in Nashville, his first experience living in the south. He said that he related to the point of view of a visitor “looking at what so defines blackness in America, the agricultural life of the South, the sharecropping that had grown out of slavery.” In the late 1990s Puryear was asked to contribute illustrations to a new edition of the book. About his work for the project, Puryear has commented:
The overriding issue was to work in a two-dimensional medium. To make flat images is such a departure from what I do as a sculptor. I had seldom made woodcuts since my student days. The challenge was to create a set of images that would relate together in a familial way, suggestive of the narrative but not overtly so.",6626.0,"Artist
Martin Puryear
Title
Avey, from Cane
Origin
United States
Date
2000
Medium
Woodcut in black on cream colored Kitakata, a Japanese handmade paper
Dimensions
265 x 325 mm (image); 429 x 523 mm (sheet)
Credit Line
Margaret Fisher Endowment
Reference Number
2002.120
Copyright
© Martin Puryear",https://www.artic.edu/artworks/158963/avey-from-cane
"Flowers and Insects, Qing dynasty (1644–1911), reign of Kangxi (1662–1722), Chai Zhenyi","This sensitively idyllic glimpse of nature is the collaborative work of two sisters, who resided in east coastal Hangzhou. The city’s mild climate and beautiful scenery attracted generations of intellectual elite. Fostered by that cultural ambience, both sisters became renowned as poets and painters, but their painting styles were quite distinct. Whereas Chai Jingyi specialized in semi-abstract images of nature that affirmed ideals of self-expression, Chai Zhengyi was most renowned for closely observant studies such as this. Depicted together with asters and Asiatic dayflowers, the fruiting wild rose (dog rose) places this scene in the autumn. Inhabiting this vegetation is a variety of graceful insects— the butterfly, mantis, locust, and other grasshoppers. Such creatures denoted the annual passage of seasons in early poetry, and from that literary tradition, became elegant and often allusive subjects of painting.",6629.0,"Artist
Chai Zhenyi
Title
Flowers and Insects
Origin
China
Date
1662–1722
Medium
Handscroll; ink and color on paper
Inscriptions
Artists' inscription: The ladies of Hangjun (Hangzhou) Chai Zhenyi and (Chai) Jingyi copied this together in the Frozen Fragrance Chamber
Dimensions
27.9 × 430.6 cm (169 1/2 × 10 15/16 in.)
Credit Line
Samuel M. Nickerson Fund
Reference Number
1954.104",https://www.artic.edu/artworks/80215/flowers-and-insects
"Yellow Pressed Glass Tea Service for Leerdam, c. 1924, Hendrik Petrus Berlage","Dutch glass manufacturer Leerdam was known in the early 20th century for its promotion of technology, fair working conditions, and good design for the masses. The company often commissioned noted architects to produce lines of glassware, including this striking tea service designed by Piet Zwart and architect H. P. Berlage. Based on the geometries of the hexagon and circle, this set of bright yellow pressed-glass dishware was dimensioned so that lids and saucers could be used interchangeably. Berlage was one of the first modern architects in the Netherlands, and he was also active in the allied fields of furniture, wallpaper, and tableware design. Although the set was distinctive in color and geometric form, it followed Berlage’s ideal that objects be rich in visual information, but produced without applied ornament. Zwart went on to become a pioneer of advanced typographic design, affiliated with the Dutch group De Stijl and other groups in the international avant-garde.",6634.0,"Artist
Hendrik Petrus Berlage
Title
Yellow Pressed Glass Tea Service for Leerdam
Date
1919–1929
Medium
Glass
Inscriptions
#7391. Comprised of 1 teapot with lid and hexagonal base, 2 rusk containers with lids and hexagonal bases, 1 creamer with lid and hexagonal base, 1 creamer without lid and hexagonal base, and four cups with hexagonal saucers.
Dimensions
Variable dimensions
Credit Line
Robert Allerton Purchase Fund
Reference Number
2009.555.1-18
Copyright
© 2018 Artists Rights Society (ARS), New York / c/o Pictoright Amsterdam",https://www.artic.edu/artworks/199210/yellow-pressed-glass-tea-service-for-leerdam
