artwork_title,description_text,index,metadata,url
"Sailboat, 1932, John Marin","Noting Marin’s eye for watercraft, one contemporary critic went so far as to subtitle an article on the artist “Yachtsmen and Painters Alike Unite in Their Praise of Marin Sailboats.” Marin himself adopted the schooner image as a kind of personal talisman, incorporating it into his works in all media, including this simple yet striking 1932 etching. That the schooner motif took on a symbolic role for him is also suggested by the frequency with which he began enclosing it within drawn or painted boxes and borders, sometimes superimposing these like collaged decals onto larger compositions.",3165.0,"Artist
John Marin
Title
Sailboat
Origin
United States
Date
1932
Medium
Etching with plate tone on white wove paper
Dimensions
173 × 235 mm (plate); 216 × 347 mm (sheet)
Credit Line
Alfred Stieglitz Collection
Reference Number
1956.389
Copyright
© 2018 Estate of John Marin / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/2944/sailboat
"Roger and Angelica Mounted on the Hippogriff, modeled c. 1840 (cast c. 1884), Antoine Louis Barye","Chivalric tales from the Renaissance—especially the Italian epic poem Orlando Furioso by Ludovico Ariosto (1516)—were a popular source of artistic inspiration in the early 19th century. This scene from Orlando Furioso shows the knight Roger saving the maiden Angelica from a dragon. This group formed part of a decorative ensemble for a chimney piece, which was commissioned by the Duc de Montpensier, the younger son of King Louis-Philippe, around 1840. It proved so popular that the composition was recast frequently during and after Barye’s lifetime.",3167.0,"Artist
Antoine Louis Barye
Title
Roger and Angelica Mounted on the Hippogriff
Origin
France
Date
Modeled 1835–1845
Medium
Bronze
Inscriptions
Inscribed faintly: Barye on front of base. Inside on tape: 5474.
Dimensions
51.1 × 66.8 × 32 cm (20 1/8 × 26 1/4 × 12 5/8 in.)
Credit Line
George F. Harding Collection
Reference Number
1984.34",https://www.artic.edu/artworks/102105/roger-and-angelica-mounted-on-the-hippogriff
"Mummy Mask, Late Ptolemaic Period-early Roman Period, 1st century BC, Ancient Egyptian","The sun disk on the forehead, flanked by cobras, is a reference to the association of the deceased with the sun god who is reborn each day.",3173.0,"Culture
Ancient Egyptian
Title
Mummy Mask
Origin
Egypt
Date
100 BC–1 BC
Medium
Cartonnage, gold leaf, pigment
Dimensions
44.5 × 30.5 × 29.8 cm (17 1/2 × 12 × 11 3/4 in.)
Credit Line
W. Moses Willner Fund
Reference Number
1910.220",https://www.artic.edu/artworks/136740/mummy-mask
"Mills and Footbridge, Meaux, 1908, John Marin","Marin made repeated trips to Meaux, an old mill town 25 miles northeast of Paris. Here dabs of diluted pink, red, and yellow suggest the movement of clouds, figures, and wind. Marin painted the sky with long, dry brushstrokes, then defined the clouds, working wet-into-wet by dripping in dilute washes of color that dispersed the pigment and yielded dark, feathered lines. After the washes dried, he punctuated the remaining white of the sky with yellow marks to add brightness. Demonstrating an intuitive understanding of how watercolor behaves, as well as a willingness to experiment with unpredictable results, Marin found such manipulations liberating. This was among the 25 watercolors shown at Stieglitz’s 291 in the spring of 1909, the first time the gallery owner exhibited Marin’s work.",3175.0,"Artist
John Marin
Title
Mills and Footbridge, Meaux
Origin
United States
Date
1908
Medium
Watercolor with touches of blotting, over traces of graphite, on lightweight, moderately textured, ivory wove paper, laid down on off-white wood-pulp laminate board
Dimensions
283 × 391 mm
Credit Line
Alfred Stieglitz Collection
Reference Number
1956.376
Copyright
© 2018 Estate of John Marin / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/2915/mills-and-footbridge-meaux
"Untitled (Hôtel de l’Etoile), 1954, Joseph Cornell","This was one of the first boxes Edwin Bergman acquired directly from Cornell. Following Bergman’s first visit to the artist‘s home in mid-September 1959, Cornell wrote about the travel arrangements for the box in a letter: “I wanted to see the “Night Sky” box under way before I wrote to thank you for your courtesy in bringing me the fairy tokens from the Dorazios. As to the former it got under way on Friday via Railway Express and I believe that it will arrive in the same condition as you saw it. I have kept a tracing of the inner spattered “pane” in case of breakage, and so will you kindly advise if such it might require?” (Joseph Cornell, unpublished letter to Edwin Bergman of September 20, 1959). This letter is revealing of the artist’s attitude to replacement parts for his boxes and to his titles, which he used in a generic, descriptive way, rather than as precise labels.",3177.0,"Artist
Joseph Cornell
Title
Untitled (Hôtel de l'Etoile)
Origin
United States
Date
1954
Medium
Box construction
Inscriptions
Signed and inscribed on back (fig. 8): Gwendolina Gwendolina (in reverse) / Joseph Cornell (on paper label)
Dimensions
19 × 13 5/8 × 8 1/8 in.
Credit Line
Lindy and Edwin Bergman Joseph Cornell Collection
Reference Number
1982.1856
Copyright
Art © The Joseph and Robert Cornell Memorial Foundation / Licensed by VAGA, New York, NY",https://www.artic.edu/artworks/99777/untitled-hotel-de-l-etoile
"Untitled (Hôtel de l’Etoile), 1954, Joseph Cornell","A large vertical opening is cut into the box’s rear wall to reveal the interior of a smaller box. A pane of clear glass is placed behind the opening, through which a panel covering the rear wall of the smaller box is visible. This panel, which may well be of glass (thus explaining Cornell‘s reference in the above letter to an “inner spattered ‘pane’”), is painted dark blue and spattered with white paint to resemble a constellation. As Cornell’s letter to Bergman indicates, this apparently random splatter was carefully recorded in case the box was broken.",3177.0,"Artist
Joseph Cornell
Title
Untitled (Hôtel de l'Etoile)
Origin
United States
Date
1954
Medium
Box construction
Inscriptions
Signed and inscribed on back (fig. 8): Gwendolina Gwendolina (in reverse) / Joseph Cornell (on paper label)
Dimensions
19 × 13 5/8 × 8 1/8 in.
Credit Line
Lindy and Edwin Bergman Joseph Cornell Collection
Reference Number
1982.1856
Copyright
Art © The Joseph and Robert Cornell Memorial Foundation / Licensed by VAGA, New York, NY",https://www.artic.edu/artworks/99777/untitled-hotel-de-l-etoile
"Untitled (Hôtel de l’Etoile), 1954, Joseph Cornell","Cornell’s interest in both the scientific and imaginative aspects of the study of the stars is well documented. Here, there is a perfect balance between the three main elements of the image: the title, which introduces the multiple associations with glamour and travel of the word “star”; the “abstract” pattern of a constellation formed by the spattered paint, which resembles scientific photographs of the night sky, taken with the assistance of telescopes; and the figurative representation of the myth of Auriga, after which the constellation is named. The image of Auriga Cornell used in this box derives from Johannes Hevelius’s star atlas, Uranographia totum coelum stellatum, published in 1690 (see Giuseppe Maria Sesti, The Glorious Constellations: History and Mythology, New York, 1991, p. 256, ill.). In a diary entry of July 15, 1941, the artist described his first visit to the Hayden Planetarium in New York:",3177.0,"Artist
Joseph Cornell
Title
Untitled (Hôtel de l'Etoile)
Origin
United States
Date
1954
Medium
Box construction
Inscriptions
Signed and inscribed on back (fig. 8): Gwendolina Gwendolina (in reverse) / Joseph Cornell (on paper label)
Dimensions
19 × 13 5/8 × 8 1/8 in.
Credit Line
Lindy and Edwin Bergman Joseph Cornell Collection
Reference Number
1982.1856
Copyright
Art © The Joseph and Robert Cornell Memorial Foundation / Licensed by VAGA, New York, NY",https://www.artic.edu/artworks/99777/untitled-hotel-de-l-etoile
"Untitled (Hôtel de l’Etoile), 1954, Joseph Cornell","""another moving experience, especially on the second floor with its blue dome, silhouetted city sky-line fringing it, and the gradual appearance of all the stars in the night sky to music. … The astronomical paraphernalia: charts, transparencies, broken meteors, and especially compass curios (also armillaries, telescopes, etc.) are intriguing. … On the main floor a particularly fine set of murals of the zodiac, picked out in white on blue. The nicest rendition of the Gemini I’ve seen."" (Cornell 1993, p. 96).",3177.0,"Artist
Joseph Cornell
Title
Untitled (Hôtel de l'Etoile)
Origin
United States
Date
1954
Medium
Box construction
Inscriptions
Signed and inscribed on back (fig. 8): Gwendolina Gwendolina (in reverse) / Joseph Cornell (on paper label)
Dimensions
19 × 13 5/8 × 8 1/8 in.
Credit Line
Lindy and Edwin Bergman Joseph Cornell Collection
Reference Number
1982.1856
Copyright
Art © The Joseph and Robert Cornell Memorial Foundation / Licensed by VAGA, New York, NY",https://www.artic.edu/artworks/99777/untitled-hotel-de-l-etoile
"Untitled (Hôtel de l’Etoile), 1954, Joseph Cornell","Cornell was subsequently a frequent visitor to the Planetarium, subscribing to its periodical, Sky Reporter; and becoming an expert on stars.",3177.0,"Artist
Joseph Cornell
Title
Untitled (Hôtel de l'Etoile)
Origin
United States
Date
1954
Medium
Box construction
Inscriptions
Signed and inscribed on back (fig. 8): Gwendolina Gwendolina (in reverse) / Joseph Cornell (on paper label)
Dimensions
19 × 13 5/8 × 8 1/8 in.
Credit Line
Lindy and Edwin Bergman Joseph Cornell Collection
Reference Number
1982.1856
Copyright
Art © The Joseph and Robert Cornell Memorial Foundation / Licensed by VAGA, New York, NY",https://www.artic.edu/artworks/99777/untitled-hotel-de-l-etoile
"Untitled (Hôtel de l’Etoile), 1954, Joseph Cornell","At the Stable Gallery, in December of 1955, Cornell exhibited a group of works under the general title of Winter Night Skies, giving them the names of the constellations Auriga, Andromeda, and Camelopardalis. Three versions of Auriga were shown, of which this box was very likely one. A short preface by Garrett P. Serviss in the exhibition announcement merits being quoted in full for its insight into Cornell’s interest in astronomy:",3177.0,"Artist
Joseph Cornell
Title
Untitled (Hôtel de l'Etoile)
Origin
United States
Date
1954
Medium
Box construction
Inscriptions
Signed and inscribed on back (fig. 8): Gwendolina Gwendolina (in reverse) / Joseph Cornell (on paper label)
Dimensions
19 × 13 5/8 × 8 1/8 in.
Credit Line
Lindy and Edwin Bergman Joseph Cornell Collection
Reference Number
1982.1856
Copyright
Art © The Joseph and Robert Cornell Memorial Foundation / Licensed by VAGA, New York, NY",https://www.artic.edu/artworks/99777/untitled-hotel-de-l-etoile
